kind,label,morph,gamma_min,gamma_max,tau_h,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs002,2.84215664635458,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,44,13.1059379,0.2712496543,2.118488735,33.0397644,0,0.0012476599,0.004036572927,0.2452605165,1.0
joint,lhs002,2.84215664635458,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,45,13.14039715,0.2706000761,2.11588328,33.19854546,0,0.0009578822073,0.003277770484,0.1999873605,1.0
joint,lhs002,2.84215664635458,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,45,13.10593851,0.2712496418,2.118488692,33.03976701,0,0.001247660193,0.00403657235,0.245260479,1.0
joint,lhs002,2.84215664635458,0.0023638342395908654,0.013212250936143095,0.5854659612951543,closed,46,13.14039831,0.2706000539,2.115883213,33.19854954,0,0.0009578707452,0.003277742236,0.1999856684,1.0
joint,lhs002,2.84215664635458,0.0023638342395908654,0.013212250936143095,0.5854659612951543,open,46,13.10593847,0.2712496425,2.118488679,33.03976782,0,0.001247660154,0.004036572419,0.2452604839,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,42,12.39595484,0.2682008356,2.133381551,32.08990828,0,0.001010669511,0.02290429073,1.437497194,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,42,12.41943821,0.2678003939,2.13093084,32.24057494,0,0.001155801226,0.02237389112,1.404884444,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,43,12.39595548,0.2682008232,2.133381545,32.08990861,0,0.001010678735,0.02290426494,1.437495631,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,43,12.41943792,0.2678003987,2.130930888,32.24057198,0,0.001155801213,0.02237389218,1.404884511,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,44,12.39595531,0.2682008263,2.133381573,32.08990683,0,0.001010680368,0.02290426397,1.437495583,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,44,12.41943779,0.2678004016,2.130930888,32.24057199,0,0.001155801201,0.02237389284,1.404884552,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,45,12.39595539,0.2682008252,2.133381557,32.08990786,0,0.001010673008,0.02290427949,1.437496511,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,45,12.41943847,0.2678003884,2.130930839,32.240575,0,0.001155801249,0.02237388972,1.404884357,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,closed,46,12.39595512,0.2682008305,2.133381583,32.08990625,0,0.001010671909,0.02290428433,1.437496808,1.0
joint,lhs003,2.241720260542896,0.0024569627553780084,0.011713053058998724,0.5028915758998371,open,46,12.41943844,0.267800389,2.130930822,32.24057608,0,0.001155801243,0.02237389008,1.404884379,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,42,12.7489558,0.2700217474,2.123790404,32.70073565,0,0.0004821705212,0.01357268864,0.8454955905,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,42,12.72082492,0.2705449432,2.125829255,32.57657745,0,0.0007307145023,0.01429631443,0.8893450057,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,43,12.74895025,0.2700218384,2.123791066,32.70069489,0,0.0004821897039,0.01357278093,0.8455012695,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,43,12.72082464,0.2705449479,2.125829299,32.57657475,0,0.000730714492,0.01429631511,0.8893450479,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,44,12.74895414,0.2700217726,2.123790491,32.70073039,0,0.0004821764134,0.01357271951,0.8454974928,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,44,12.72082452,0.2705449508,2.125829299,32.57657474,0,0.0007307144917,0.01429631553,0.8893450741,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,45,12.74895446,0.2700217677,2.123790419,32.70073483,0,0.0004821834261,0.01357273359,0.8454983275,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,45,12.72082517,0.2705449377,2.125829253,32.57657755,0,0.0007307145044,0.01429631355,0.8893449507,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,closed,46,12.7489536,0.2700217819,2.123790545,32.70072708,0,0.0004821843925,0.0135727433,0.8454989336,1.0
joint,lhs004,2.4873343394477043,0.003023748592863141,0.013915035828847946,0.4628520005335973,open,46,12.72082514,0.2705449385,2.125829238,32.57657851,0,0.0007307145068,0.01429631378,0.8893449649,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,42,13.27413307,0.2696329805,2.114850846,33.25702827,0,0.000104615641,0.0004938714428,0.03125148809,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,42,13.27247357,0.2696626211,2.115069038,33.24357649,0,0.0001105116648,0.0004543233,0.02874189642,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,43,13.2741336,0.2696329699,2.11485081,33.25703044,0,0.0001046105924,0.0004938949658,0.0312529352,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,43,13.27247333,0.2696626259,2.115069075,33.2435742,0,0.0001105116813,0.0004543233261,0.02874189816,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,44,13.2741338,0.2696329647,2.114850753,33.25703394,0,0.0001046085767,0.0004939041066,0.03125349171,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,44,13.27247322,0.2696626288,2.115069076,33.24357415,0,0.0001105116848,0.0004543233397,0.02874189903,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,45,13.27413321,0.2696329769,2.114850816,33.25703008,0,0.0001046184532,0.0004938677231,0.03125127567,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,45,13.2724738,0.2696626156,2.115069035,33.24357666,0,0.0001105116558,0.0004543232707,0.02874189452,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,closed,46,13.27413751,0.2696329,2.114850643,33.25704043,0,0.0001045808778,0.0004940023803,0.03125952583,1.0
joint,lhs005,3.0173006551426957,0.0029042792144804317,0.011518463328116943,0.5299578170615074,open,46,13.27247376,0.2696626163,2.115069023,33.24357742,0,0.0001105116549,0.0004543232773,0.02874189492,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,42,13.11182326,0.270381737,2.116693575,33.14653743,0,0.0006267769594,0.003983418827,0.2457115829,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,open,42,13.0866092,0.2708727855,2.118886611,33.01254172,0,0.0008514383003,0.004508692315,0.2771639553,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,43,13.11182509,0.2703817016,2.116693332,33.14655241,0,0.0006267660605,0.003983400083,0.2457104868,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,open,43,13.08660895,0.2708727904,2.11888665,33.01253931,0,0.0008514383356,0.004508692524,0.2771639678,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,44,13.11182307,0.2703817399,2.116693608,33.1465354,0,0.0006267733023,0.003983412685,0.2457112188,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,open,44,13.08660883,0.2708727933,2.118886651,33.01253927,0,0.0008514383415,0.004508692651,0.2771639758,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,45,13.11182003,0.2703817985,2.116694032,33.14650925,0,0.0006267959904,0.003983451779,0.2457135115,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,open,45,13.08660944,0.2708727801,2.118886608,33.01254187,0,0.0008514382843,0.004508692047,0.2771639386,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,closed,46,13.11182355,0.2703817316,2.116693553,33.14653875,0,0.0006267773586,0.003983418398,0.2457115525,1.0
joint,lhs006,2.826006041046162,0.003268525896583072,0.010835762674683731,0.568703081483873,open,46,13.0866094,0.2708727807,2.118886595,33.01254269,0,0.0008514382805,0.004508692115,0.2771639429,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,42,12.90797294,0.2703293091,2.120395512,32.91483868,0,0.0007159993182,0.009369206412,0.5814220251,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,42,12.87388842,0.2709737263,2.123036202,32.75382319,0,0.001016680391,0.01019545729,0.6313897969,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,43,12.90797421,0.2703292879,2.120395446,32.91484265,0,0.0007159896695,0.009369174595,0.5814200851,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,43,12.87388816,0.2709737311,2.123036243,32.75382061,0,0.001016680388,0.01019545778,0.6313898268,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,44,12.90798585,0.2703290849,2.120393541,32.91496048,0,0.0007159605537,0.009369050415,0.5814124699,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,44,12.87388804,0.270973734,2.123036244,32.75382059,0,0.001016680398,0.01019545807,0.6313898451,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,45,12.90797278,0.2703293111,2.120395563,32.91483553,0,0.0007160012675,0.009369212045,0.5814223668,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,45,12.87388867,0.2709737208,2.123036199,32.75382331,0,0.001016680373,0.01019545668,0.6313897583,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,closed,46,12.9079731,0.2703293065,2.120395489,32.91484009,0,0.0007160016078,0.009369209841,0.5814222251,1.0
joint,lhs007,2.623565984146392,0.003237588295007933,0.0145175893106274,0.43646645911256077,open,46,12.87388863,0.2709737215,2.123036185,32.75382421,0,0.001016680382,0.01019545683,0.6313897682,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,42,13.72267512,0.2674816996,2.107844343,33.68148921,0,0.001638274958,0.01235537012,0.7626773523,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,42,13.7784497,0.2661338455,2.103502507,33.94442982,0,0.002259473489,0.01374401127,0.8458248038,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,43,13.72267351,0.2674817331,2.107844441,33.68148325,0,0.001638263698,0.01235533881,0.7626754506,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,43,13.77844949,0.2661338504,2.103502539,33.94442786,0,0.002259473456,0.01374401195,0.8458248462,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,44,13.72267369,0.2674817278,2.107844384,33.68148678,0,0.001638264448,0.01235534179,0.7626756323,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,44,13.77844938,0.2661338534,2.103502541,33.94442779,0,0.002259473414,0.01374401234,0.8458248704,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,45,13.72267322,0.2674817407,2.10784444,33.68148338,0,0.001638253099,0.01235531675,0.7626741352,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,45,13.77844992,0.26613384,2.103502504,33.94443003,0,0.002259473568,0.01374401045,0.8458247523,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,closed,46,13.72267327,0.2674817399,2.107844429,33.68148408,0,0.001638253567,0.01235531908,0.7626742792,1.0
joint,lhs008,3.595012166933661,0.0023101797428225325,0.012440904989208844,0.4324381158910392,open,46,13.77844988,0.2661338406,2.103502494,33.94443065,0,0.002259473545,0.01374401064,0.8458247645,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,42,14.01469624,0.2667227686,2.101327343,34.08405838,0,0.00237574488,0.01979597863,1.223344592,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,42,14.08979115,0.2647146764,2.095637566,34.42711885,0,0.003288249028,0.02173502813,1.339117082,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,43,14.01469747,0.2667227411,2.101327279,34.08406222,0,0.002375755151,0.0197960106,1.223346536,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,43,14.08979095,0.2647146814,2.095637595,34.42711707,0,0.003288248956,0.02173502924,1.33911715,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,44,14.01469766,0.2667227362,2.101327282,34.08406199,0,0.002375761205,0.01979602189,1.223347204,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,44,14.08979085,0.2647146844,2.095637597,34.42711699,0,0.00328824889,0.02173502983,1.339117188,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,45,14.01469764,0.2667227366,2.101327262,34.08406325,0,0.002375751882,0.01979600189,1.223346013,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,45,14.08979136,0.2647146707,2.095637562,34.42711907,0,0.003288249157,0.02173502686,1.339117001,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,closed,46,14.0146963,0.2667227678,2.101327329,34.08405926,0,0.00237574056,0.01979597218,1.223344219,1.0
joint,lhs009,3.995344776774952,0.0022462540344427044,0.010187551396854894,0.456991696663666,open,46,14.08979132,0.2647146714,2.095637553,34.42711962,0,0.003288249125,0.02173502714,1.339117019,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,42,13.50470733,0.2682014895,2.112010591,33.42559738,0,0.001051059787,0.006692161406,0.4122891472,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,42,13.54155609,0.2673565604,2.109134922,33.6000459,0,0.001439861071,0.007586351241,0.4658302275,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,43,13.50470785,0.268201477,2.112010598,33.42559686,0,0.001051070166,0.006692183102,0.4122904422,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,43,13.54155586,0.2673565653,2.109134956,33.60004379,0,0.001439861034,0.007586351614,0.4658302505,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,44,13.50470705,0.2682014967,2.112010622,33.42559549,0,0.001051059895,0.006692162583,0.4122892196,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,44,13.54155576,0.2673565683,2.109134957,33.60004373,0,0.001439860987,0.00758635183,0.4658302644,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,45,13.50470699,0.2682014977,2.112010616,33.42559586,0,0.001051052162,0.006692145293,0.4122881852,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,45,13.54155632,0.2673565548,2.109134918,33.60004609,0,0.00143986116,0.007586350783,0.4658301982,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,closed,46,13.50470753,0.2682014854,2.112010613,33.42559595,0,0.001051061741,0.00669216566,0.4122894045,1.0
joint,lhs010,3.3157381441073177,0.0026849095483298634,0.01348513944253622,0.4025686435160408,open,46,13.54155628,0.2673565555,2.109134907,33.60004677,0,0.001439861134,0.007586350893,0.4658302055,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,42,14.04835126,0.2702620297,2.096104062,34.43263383,0,0.0005573220618,0.02034423057,1.274853402,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,42,14.04234995,0.2703963567,2.096795873,34.39023519,0,0.0005949430628,0.02020936753,1.266574259,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,43,14.04835248,0.270262009,2.096104105,34.43263101,0,0.0005573048856,0.02034427587,1.274856141,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,43,14.04234975,0.2703963614,2.096795902,34.39023338,0,0.0005949430472,0.02020936859,1.266574326,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,44,14.04835272,0.2702620033,2.096104103,34.4326311,0,0.0005572982741,0.02034428794,1.274856854,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,44,14.04234965,0.2703963642,2.096795904,34.3902333,0,0.0005949430231,0.02020936914,1.26657436,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,45,14.04835267,0.2702620042,2.096104096,34.43263152,0,0.0005573066512,0.02034426824,1.274855673,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,45,14.04235016,0.2703963513,2.096795869,34.39023541,0,0.0005949431079,0.02020936634,1.266574185,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,closed,46,14.04835091,0.2702620416,2.096104178,34.43262666,0,0.0005573249049,0.02034422013,1.274852764,1.0
joint,lhs011,3.898615960095184,0.002774628130109238,0.012272587896790166,0.5450919519164628,open,46,14.04235012,0.270396352,2.09679586,34.39023597,0,0.0005949430938,0.0202093666,1.266574201,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,42,12.22039223,0.2693011244,2.132940532,32.12434876,0,0.0002053378465,0.0280078274,1.750736252,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,42,12.20160035,0.2696488548,2.133715011,32.07811715,0,0.0001934383638,0.02859048383,1.785996455,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,43,12.22039214,0.2693011269,2.132940526,32.12434919,0,0.0002053372709,0.02800782933,1.750736358,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,43,12.20160003,0.2696488595,2.133715062,32.07811398,0,0.0001934383505,0.02859048512,1.785996536,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,44,12.22039244,0.2693011125,2.132940584,32.12434543,0,0.0002053462289,0.02800779613,1.750734409,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,44,12.20159991,0.2696488623,2.133715062,32.07811401,0,0.0001934383404,0.02859048599,1.78599659,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,45,12.22038787,0.2693011872,2.132940719,32.12433745,0,0.0002053105669,0.02800794426,1.750743417,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,45,12.20160061,0.2696488494,2.13371501,32.07811716,0,0.0001934383832,0.02859048202,1.785996342,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,closed,46,12.2203918,0.2693011371,2.132940522,32.12434946,0,0.0002053306345,0.02800785571,1.750737933,1.0
joint,lhs012,2.0553696905192482,0.0026162297833421705,0.01367262112255084,0.4853164807952059,open,46,12.20160058,0.2696488501,2.133714991,32.07811835,0,0.0001934383802,0.02859048252,1.785996373,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,42,12.93668549,0.2680315329,2.12444688,32.64726711,0,0.001319609879,0.008351438943,0.5295537484,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,42,12.9757241,0.2672011096,2.121315075,32.83781472,0,0.001673148814,0.007234562545,0.4617336162,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,43,12.93668508,0.268031543,2.124446936,32.64726363,0,0.001319607135,0.008351445215,0.5295541218,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,43,12.97572384,0.2672011147,2.121315116,32.83781223,0,0.001673148736,0.007234562917,0.4617336397,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,44,12.93668072,0.2680316223,2.124447105,32.64725357,0,0.001319576894,0.008351575351,0.5295620459,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,44,12.97572373,0.2672011177,2.121315117,32.8378122,0,0.001673148667,0.007234563117,0.4617336515,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,45,12.93669031,0.2680314442,2.124446678,32.64727912,0,0.001319642294,0.008351299095,0.5295452316,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,45,12.97572434,0.267201104,2.121315073,32.83781486,0,0.001673148949,0.007234562117,0.4617335904,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,closed,46,12.93668535,0.2680315367,2.124446912,32.64726509,0,0.001319606768,0.008351449133,0.5295543656,1.0
joint,lhs013,2.7382173816828552,0.002983169882611989,0.010539035072751383,0.4437763305992823,open,46,12.97572431,0.2672011046,2.121315059,32.83781571,0,0.001673148918,0.007234562215,0.461733596,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,42,13.53793474,0.2718945788,2.10538039,33.86306674,0,0.002007320313,0.007423262038,0.4757026789,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,42,13.47367406,0.2731335473,2.110492691,33.55129146,0,0.00255743917,0.005487344566,0.3578993682,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,43,13.53793634,0.2718945509,2.105380188,33.86307919,0,0.002007312879,0.007423320414,0.4757062684,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,43,13.47367383,0.2731335516,2.110492726,33.5512893,0,0.002557439081,0.005487344869,0.3578993874,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,44,13.5379366,0.2718945492,2.105380134,33.86308256,0,0.002007314042,0.007423330974,0.4757069329,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,44,13.47367372,0.2731335544,2.110492728,33.55128924,0,0.002557438997,0.005487345016,0.3578993958,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,45,13.53793615,0.2718945577,2.105380178,33.86307987,0,0.002007323785,0.007423296984,0.4757048811,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,45,13.47367429,0.273133542,2.110492688,33.55129165,0,0.002557439333,0.005487344246,0.3578993494,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,closed,46,13.53793468,0.271894583,2.105380366,33.86306824,0,0.002007328432,0.007423251977,0.4757021059,1.0
joint,lhs014,3.209510413648043,0.0027847867510426205,0.014985908901254168,0.5405465105851894,open,46,13.47367425,0.2731335428,2.110492677,33.55129235,0,0.002557439293,0.005487344312,0.3578993529,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,42,12.57866917,0.268433044,2.130076944,32.29789755,0,0.0009513334075,0.01794843081,1.127240064,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,42,12.60105042,0.2680089443,2.128053494,32.4217125,0,0.001116232606,0.01738529199,1.09288642,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,43,12.57866929,0.268433042,2.130076928,32.29789854,0,0.0009513342708,0.0179484243,1.127239658,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,43,12.60105014,0.2680089493,2.12805354,32.4217097,0,0.001116232554,0.01738529282,1.092886473,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,44,12.57866919,0.2684330442,2.130076933,32.29789824,0,0.0009513351713,0.01794842317,1.127239594,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,44,12.60105002,0.2680089522,2.12805354,32.4217097,0,0.001116232517,0.01738529333,1.092886504,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,45,12.57866844,0.2684330602,2.13007693,32.29789851,0,0.0009513182594,0.01794846724,1.127242236,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,45,12.60105068,0.2680089387,2.128053493,32.42171258,0,0.00111623268,0.01738529092,1.092886354,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,closed,46,12.57866851,0.2684330579,2.130076932,32.29789838,0,0.0009513213847,0.01794846132,1.127241889,1.0
joint,lhs015,2.3952938375525594,0.002856638381304752,0.010263519623421568,0.5180765734150654,open,46,12.60105064,0.2680089393,2.128053477,32.42171358,0,0.001116232665,0.01738529119,1.09288637,1.0
joint,lhs016,3.401781359863839,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,42,13.65058491,0.270363979,2.10537395,33.85390298,0,0.0006547999917,0.01020511203,0.6418181905,1.0
joint,lhs016,3.401781359863839,0.0031491811204423814,0.012734548895485762,0.49197146662112007,open,42,13.63458101,0.2707056072,2.106842581,33.76424871,0,0.0007939952848,0.009794692214,0.6168121449,1.0
joint,lhs016,3.401781359863839,0.0031491811204423814,0.012734548895485762,0.49197146662112007,closed,43,13.65058487,0.2703639796,2.10537395,33.85390303,0,0.0006547996451,0.01020511618,0.64181845,1.0
