n_prediction,n_control,seed,hour,tau_Pa,phi_sen,rho_bar,varphi_bar_deg
4,1,53,5,0,0.2290390363,1.922903904,45
4,1,53,6,0,0.2341943346,1.923419433,45
4,1,54,0,,0.2011173184,1.920111732,45
4,1,54,1,0,0.2070057453,1.920700575,45
4,1,54,2,0,0.2127364463,1.921273645,45
4,1,54,3,0,0.2183152447,1.921831524,45
4,1,54,4,0,0.2237476823,1.922374768,45
4,1,54,5,0,0.2290390363,1.922903904,45
4,1,54,6,0,0.2341943346,1.923419433,45
4,1,55,0,,0.2011173184,1.920111732,45
4,1,55,1,0,0.2070057453,1.920700575,45
4,1,55,2,0,0.2127364463,1.921273645,45
4,1,55,3,0,0.2183152447,1.921831524,45
4,1,55,4,0,0.2237476823,1.922374768,45
4,1,55,5,0,0.2290390363,1.922903904,45
4,1,55,6,0,0.2341943346,1.923419433,45
4,1,56,0,,0.2011173184,1.920111732,45
4,1,56,1,0,0.2070057453,1.920700575,45
4,1,56,2,0,0.2127364463,1.921273645,45
4,1,56,3,0,0.2183152447,1.921831524,45
4,1,56,4,0,0.2237476823,1.922374768,45
4,1,56,5,0,0.2290390363,1.922903904,45
4,1,56,6,0,0.2341943346,1.923419433,45
4,1,57,0,,0.2011173184,1.920111732,45
4,1,57,1,0,0.2070057453,1.920700575,45
4,1,57,2,0,0.2127364463,1.921273645,45
4,1,57,3,0,0.2183152447,1.921831524,45
4,1,57,4,0,0.2237476823,1.922374768,45
4,1,57,5,0,0.2290390363,1.922903904,45
4,1,57,6,0,0.2341943346,1.923419433,45
4,1,58,0,,0.2011173184,1.920111732,45
4,1,58,1,0,0.2070057453,1.920700575,45
4,1,58,2,0,0.2127364463,1.921273645,45
4,1,58,3,0,0.2183152447,1.921831524,45
4,1,58,4,0,0.2237476823,1.922374768,45
4,1,58,5,0,0.2290390363,1.922903904,45
4,1,58,6,0,0.2341943346,1.923419433,45
4,1,59,0,,0.2011173184,1.920111732,45
4,1,59,1,0,0.2070057453,1.920700575,45
4,1,59,2,0,0.2127364463,1.921273645,45
4,1,59,3,0,0.2183152447,1.921831524,45
4,1,59,4,0,0.2237476823,1.922374768,45
4,1,59,5,0,0.2290390363,1.922903904,45
4,1,59,6,0,0.2341943346,1.923419433,45
4,1,60,0,,0.2011173184,1.920111732,45
4,1,60,1,0,0.2070057453,1.920700575,45
4,1,60,2,0,0.2127364463,1.921273645,45
4,1,60,3,0,0.2183152447,1.921831524,45
4,1,60,4,0,0.2237476823,1.922374768,45
4,1,60,5,0,0.2290390363,1.922903904,45
4,1,60,6,0,0.2341943346,1.923419433,45
4,1,61,0,,0.2011173184,1.920111732,45
4,1,61,1,0,0.2070057453,1.920700575,45
4,1,61,2,0,0.2127364463,1.921273645,45
4,1,61,3,0,0.2183152447,1.921831524,45
4,1,61,4,0,0.2237476823,1.922374768,45
4,1,61,5,0,0.2290390363,1.922903904,45
4,1,61,6,0,0.2341943346,1.923419433,45
4,2,42,0,,0.2011173184,1.920111732,45
4,2,42,1,0.5,0.2071156611,1.920711566,45
4,2,42,2,1,0.2187517809,1.946844308,42.19097289
4,2,42,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,42,4,1.627066344,0.2550378019,2.005838509,35.96234296
4,2,42,5,1.366054701,0.2698144795,2.026157107,33.84273837
4,2,42,6,1.048801834,0.2800549334,2.037685179,32.6610354
4,2,43,0,,0.2011173184,1.920111732,45
4,2,43,1,0.5,0.2071156611,1.920711566,45
4,2,43,2,1,0.2187517809,1.946844308,42.19097289
4,2,43,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,43,4,1.627066487,0.2550378034,2.005838511,35.96234285
4,2,43,5,1.366054731,0.2698144813,2.026157108,33.84273825
4,2,43,6,1.048801779,0.2800549345,2.037685178,32.66103544
4,2,44,0,,0.2011173184,1.920111732,45
4,2,44,1,0.5,0.2071156611,1.920711566,45
4,2,44,2,1,0.2187517809,1.946844308,42.19097289
4,2,44,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,44,4,1.627066744,0.2550378061,2.005838513,35.96234266
4,2,44,5,1.366054665,0.2698144831,2.026157109,33.84273817
4,2,44,6,1.048801865,0.2800549374,2.037685181,32.66103517
4,2,45,0,,0.2011173184,1.920111732,45
4,2,45,1,0.5,0.2071156611,1.920711566,45
4,2,45,2,1,0.2187517809,1.946844308,42.19097289
4,2,45,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,45,4,1.62706659,0.2550378045,2.005838511,35.96234277
4,2,45,5,1.366054804,0.2698144832,2.02615711,33.84273809
4,2,45,6,1.04880171,0.2800549355,2.037685178,32.66103548
4,2,46,0,,0.2011173184,1.920111732,45
4,2,46,1,0.5,0.2071156611,1.920711566,45
4,2,46,2,1,0.2187517809,1.946844308,42.19097289
4,2,46,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,46,4,1.627066683,0.2550378055,2.005838512,35.9623427
4,2,46,5,1.366054677,0.2698144827,2.026157109,33.8427382
4,2,46,6,1.048801752,0.2800549354,2.037685178,32.66103547
4,2,47,0,,0.2011173184,1.920111732,45
4,2,47,1,0.5,0.2071156611,1.920711566,45
4,2,47,2,1,0.2187517809,1.946844308,42.19097289
4,2,47,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,47,4,1.62706672,0.2550378059,2.005838512,35.96234267
4,2,47,5,1.366055051,0.2698144875,2.026157114,33.84273769
4,2,47,6,1.048801685,0.2800549393,2.037685181,32.66103522
4,2,48,0,,0.2011173184,1.920111732,45
4,2,48,1,0.5,0.2071156611,1.920711566,45
4,2,48,2,1,0.2187517809,1.946844308,42.19097289
4,2,48,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,48,4,1.627066538,0.2550378039,2.005838511,35.96234281
4,2,48,5,1.366054665,0.269814481,2.026157108,33.8427383
4,2,48,6,1.048801709,0.2800549333,2.037685176,32.66103566
4,2,49,0,,0.2011173184,1.920111732,45
4,2,49,1,0.5,0.2071156611,1.920711566,45
4,2,49,2,1,0.2187517809,1.946844308,42.19097289
4,2,49,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,49,4,1.627066644,0.2550378051,2.005838512,35.96234273
4,2,49,5,1.366054816,0.2698144839,2.02615711,33.84273804
4,2,49,6,1.04880114,0.2800549287,2.037685165,32.66103687
4,2,50,0,,0.2011173184,1.920111732,45
4,2,50,1,0.5,0.2071156611,1.920711566,45
4,2,50,2,1,0.2187517809,1.946844308,42.19097289
4,2,50,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,50,4,1.62706643,0.2550378028,2.00583851,35.96234289
4,2,50,5,1.366054872,0.2698144824,2.02615711,33.8427381
4,2,50,6,1.048801154,0.2800549275,2.037685165,32.66103688
4,2,51,0,,0.2011173184,1.920111732,45
4,2,51,1,0.5,0.2071156611,1.920711566,45
4,2,51,2,1,0.2187517809,1.946844308,42.19097289
4,2,51,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,51,4,1.627066394,0.2550378024,2.00583851,35.96234292
4,2,51,5,1.366054756,0.2698144807,2.026157108,33.84273827
4,2,51,6,1.048801229,0.2800549267,2.037685165,32.66103684
4,2,52,0,,0.2011173184,1.920111732,45
4,2,52,1,0.5,0.2071156611,1.920711566,45
4,2,52,2,1,0.2187517809,1.946844308,42.19097289
4,2,52,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,52,4,1.627066736,0.255037806,2.005838513,35.96234266
4,2,52,5,1.366054865,0.2698144855,2.026157111,33.84273792
4,2,52,6,1.048801699,0.2800549375,2.037685179,32.66103537
4,2,53,0,,0.2011173184,1.920111732,45
4,2,53,1,0.5,0.2071156611,1.920711566,45
4,2,53,2,1,0.2187517809,1.946844308,42.19097289
4,2,53,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,53,4,1.627066568,0.2550378043,2.005838511,35.96234279
4,2,53,5,1.366054726,0.2698144821,2.026157109,33.8427382
4,2,53,6,1.048801171,0.2800549273,2.037685164,32.66103693
4,2,54,0,,0.2011173184,1.920111732,45
4,2,54,1,0.5,0.2071156611,1.920711566,45
4,2,54,2,1,0.2187517809,1.946844308,42.19097289
4,2,54,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,54,4,1.627066553,0.2550378041,2.005838511,35.9623428
4,2,54,5,1.366054839,0.2698144833,2.02615711,33.84273807
4,2,54,6,1.048801739,0.2800549359,2.037685179,32.66103539
4,2,55,0,,0.2011173184,1.920111732,45
4,2,55,1,0.5,0.2071156611,1.920711566,45
4,2,55,2,1,0.2187517809,1.946844308,42.19097289
4,2,55,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,55,4,1.627066439,0.2550378029,2.00583851,35.96234289
4,2,55,5,1.366054928,0.2698144832,2.02615711,33.84273802
4,2,55,6,1.048801817,0.2800549368,2.037685181,32.66103515
4,2,56,0,,0.2011173184,1.920111732,45
4,2,56,1,0.5,0.2071156611,1.920711566,45
4,2,56,2,1,0.2187517809,1.946844308,42.19097289
4,2,56,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,56,4,1.627066643,0.255037805,2.005838512,35.96234273
4,2,56,5,1.366054768,0.2698144833,2.02615711,33.8427381
4,2,56,6,1.048801781,0.2800549365,2.03768518,32.66103531
4,2,57,0,,0.2011173184,1.920111732,45
4,2,57,1,0.5,0.2071156611,1.920711566,45
4,2,57,2,1,0.2187517809,1.946844308,42.19097289
4,2,57,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,57,4,1.62706654,0.255037804,2.005838511,35.96234281
4,2,57,5,1.366054698,0.2698144814,2.026157108,33.84273826
4,2,57,6,1.048801654,0.280054933,2.037685175,32.66103576
4,2,58,0,,0.2011173184,1.920111732,45
4,2,58,1,0.5,0.2071156611,1.920711566,45
4,2,58,2,1,0.2187517809,1.946844308,42.19097289
4,2,58,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,58,4,1.627066678,0.2550378054,2.005838512,35.96234271
4,2,58,5,1.366054698,0.2698144829,2.026157109,33.84273817
4,2,58,6,1.048801661,0.2800549345,2.037685176,32.66103567
4,2,59,0,,0.2011173184,1.920111732,45
4,2,59,1,0.5,0.2071156611,1.920711566,45
4,2,59,2,1,0.2187517809,1.946844308,42.19097289
4,2,59,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,59,4,1.627066602,0.2550378046,2.005838511,35.96234276
4,2,59,5,1.366054873,0.2698144842,2.026157111,33.84273799
4,2,59,6,1.048801652,0.2800549356,2.037685178,32.66103555
4,2,60,0,,0.2011173184,1.920111732,45
4,2,60,1,0.5,0.2071156611,1.920711566,45
4,2,60,2,1,0.2187517809,1.946844308,42.19097289
4,2,60,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,60,4,1.627066607,0.2550378047,2.005838511,35.96234276
4,2,60,5,1.366054844,0.2698144839,2.02615711,33.84273803
4,2,60,6,1.04880161,0.2800549348,2.037685176,32.66103568
4,2,61,0,,0.2011173184,1.920111732,45
4,2,61,1,0.5,0.2071156611,1.920711566,45
4,2,61,2,1,0.2187517809,1.946844308,42.19097289
4,2,61,3,1.5,0.2365604882,1.978347991,38.84715653
4,2,61,4,1.627066408,0.2550378026,2.00583851,35.96234291
4,2,61,5,1.366054642,0.2698144794,2.026157107,33.84273841
4,2,61,6,1.048801933,0.2800549347,2.037685181,32.66103518
4,3,42,0,,0.2011173184,1.920111732,45
4,3,42,1,0.5,0.2071156611,1.920711566,45
4,3,42,2,1,0.2187517809,1.946844308,42.19097289
4,3,42,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,42,4,1.675153461,0.2555379142,2.006196868,35.92765391
4,3,42,5,1.401895863,0.2707235104,2.026885805,33.77098641
4,3,42,6,1.041150102,0.2808357188,2.038113023,32.62168673
4,3,43,0,,0.2011173184,1.920111732,45
4,3,43,1,0.5,0.2071156611,1.920711566,45
4,3,43,2,1,0.2187517809,1.946844308,42.19097289
4,3,43,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,43,4,1.67515314,0.255537911,2.006196865,35.92765413
4,3,43,5,1.401895835,0.2707235069,2.026885803,33.77098661
4,3,43,6,1.041150128,0.2808357158,2.038113022,32.62168682
4,3,44,0,,0.2011173184,1.920111732,45
4,3,44,1,0.5,0.2071156611,1.920711566,45
4,3,44,2,1,0.2187517809,1.946844308,42.19097289
4,3,44,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,44,4,1.675153378,0.2555379134,2.006196867,35.92765397
4,3,44,5,1.40189578,0.2707235086,2.026885804,33.77098655
4,3,44,6,1.041150181,0.2808357181,2.038113024,32.62168664
4,3,45,0,,0.2011173184,1.920111732,45
4,3,45,1,0.5,0.2071156611,1.920711566,45
4,3,45,2,1,0.2187517809,1.946844308,42.19097289
4,3,45,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,45,4,1.675153309,0.2555379127,2.006196867,35.92765402
4,3,45,5,1.401895901,0.2707235093,2.026885805,33.77098644
4,3,45,6,1.041150157,0.2808357185,2.038113024,32.62168661
4,3,46,0,,0.2011173184,1.920111732,45
4,3,46,1,0.5,0.2071156611,1.920711566,45
4,3,46,2,1,0.2187517809,1.946844308,42.19097289
4,3,46,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,46,4,1.675153162,0.2555379112,2.006196866,35.92765412
4,3,46,5,1.401895855,0.2707235073,2.026885803,33.77098658
4,3,46,6,1.041150252,0.2808357178,2.038113025,32.62168648
4,3,47,0,,0.2011173184,1.920111732,45
4,3,47,1,0.5,0.2071156611,1.920711566,45
4,3,47,2,1,0.2187517809,1.946844308,42.19097289
4,3,47,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,47,4,1.675153446,0.2555379141,2.006196868,35.92765392
4,3,47,5,1.401895936,0.2707235111,2.026885806,33.77098633
4,3,47,6,1.041150166,0.2808357204,2.038113025,32.6216865
4,3,48,0,,0.2011173184,1.920111732,45
4,3,48,1,0.5,0.2071156611,1.920711566,45
4,3,48,2,1,0.2187517809,1.946844308,42.19097289
4,3,48,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,48,4,1.675153299,0.2555379126,2.006196867,35.92765403
4,3,48,5,1.401895965,0.27072351,2.026885805,33.77098637
4,3,48,6,1.041150096,0.2808357184,2.038113023,32.62168671
4,3,49,0,,0.2011173184,1.920111732,45
4,3,49,1,0.5,0.2071156611,1.920711566,45
4,3,49,2,1,0.2187517809,1.946844308,42.19097289
4,3,49,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,49,4,1.675153047,0.25553791,2.006196865,35.9276542
4,3,49,5,1.401896048,0.2707235085,2.026885805,33.77098641
4,3,49,6,1.041150142,0.2808357175,2.038113024,32.62168662
4,3,50,0,,0.2011173184,1.920111732,45
4,3,50,1,0.5,0.2071156611,1.920711566,45
4,3,50,2,1,0.2187517809,1.946844308,42.19097289
4,3,50,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,50,4,1.67515311,0.2555379106,2.006196865,35.92765415
4,3,50,5,1.401895874,0.2707235071,2.026885803,33.77098658
4,3,50,6,1.041150245,0.2808357175,2.038113025,32.6216865
4,3,51,0,,0.2011173184,1.920111732,45
4,3,51,1,0.5,0.2071156611,1.920711566,45
4,3,51,2,1,0.2187517809,1.946844308,42.19097289
4,3,51,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,51,4,1.675153313,0.2555379127,2.006196867,35.92765402
4,3,51,5,1.401895817,0.2707235084,2.026885804,33.77098654
4,3,51,6,1.041150192,0.2808357181,2.038113024,32.6216866
4,3,52,0,,0.2011173184,1.920111732,45
4,3,52,1,0.5,0.2071156611,1.920711566,45
4,3,52,2,1,0.2187517809,1.946844308,42.19097289
4,3,52,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,52,4,1.675153261,0.2555379122,2.006196866,35.92765405
4,3,52,5,1.401895676,0.2707235062,2.026885802,33.77098674
4,3,52,6,1.041150176,0.2808357158,2.038113022,32.62168681
4,3,53,0,,0.2011173184,1.920111732,45
4,3,53,1,0.5,0.2071156611,1.920711566,45
4,3,53,2,1,0.2187517809,1.946844308,42.19097289
4,3,53,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,53,4,1.675153107,0.2555379106,2.006196865,35.92765416
4,3,53,5,1.401895792,0.2707235061,2.026885802,33.77098668
4,3,53,6,1.041130958,0.2808354659,2.038112562,32.62173573
4,3,54,0,,0.2011173184,1.920111732,45
4,3,54,1,0.5,0.2071156611,1.920711566,45
4,3,54,2,1,0.2187517809,1.946844308,42.19097289
4,3,54,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,54,4,1.675153234,0.2555379119,2.006196866,35.92765407
4,3,54,5,1.40189577,0.2707235071,2.026885803,33.77098664
4,3,54,6,1.041150267,0.2808357178,2.038113025,32.62168649
4,3,55,0,,0.2011173184,1.920111732,45
4,3,55,1,0.5,0.2071156611,1.920711566,45
4,3,55,2,1,0.2187517809,1.946844308,42.19097289
4,3,55,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,55,4,1.675153273,0.2555379123,2.006196866,35.92765404
4,3,55,5,1.401895895,0.2707235089,2.026885804,33.77098647
4,3,55,6,1.041150241,0.2808357192,2.038113026,32.62168642
4,3,56,0,,0.2011173184,1.920111732,45
4,3,56,1,0.5,0.2071156611,1.920711566,45
4,3,56,2,1,0.2187517809,1.946844308,42.19097289
4,3,56,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,56,4,1.675153634,0.255537916,2.006196869,35.9276538
4,3,56,5,1.401895574,0.2707235087,2.026885803,33.77098665
4,3,56,6,1.04114999,0.2808357157,2.038113019,32.62168722
4,3,57,0,,0.2011173184,1.920111732,45
4,3,57,1,0.5,0.2071156611,1.920711566,45
4,3,57,2,1,0.2187517809,1.946844308,42.19097289
4,3,57,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,57,4,1.675153301,0.2555379126,2.006196867,35.92765402
4,3,57,5,1.401895887,0.2707235091,2.026885805,33.77098646
4,3,57,6,1.041150052,0.280835717,2.038113022,32.6216869
4,3,58,0,,0.2011173184,1.920111732,45
4,3,58,1,0.5,0.2071156611,1.920711566,45
4,3,58,2,1,0.2187517809,1.946844308,42.19097289
4,3,58,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,58,4,1.675153104,0.2555379106,2.006196865,35.92765416
4,3,58,5,1.401895579,0.2707235035,2.0268858,33.77098693
4,3,58,6,1.041150274,0.2808357144,2.038113023,32.62168672
4,3,59,0,,0.2011173184,1.920111732,45
4,3,59,1,0.5000000002,0.2071156611,1.920711566,45
4,3,59,2,1,0.2187517809,1.946844308,42.19097289
4,3,59,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,59,4,1.675153264,0.2555379122,2.006196866,35.92765405
4,3,59,5,1.401895879,0.2707235086,2.026885804,33.77098649
4,3,59,6,1.041149947,0.2808357151,2.038113019,32.62168719
4,3,60,0,,0.2011173184,1.920111732,45
4,3,60,1,0.5,0.2071156611,1.920711566,45
4,3,60,2,1,0.2187517809,1.946844308,42.19097289
4,3,60,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,60,4,1.675153235,0.2555379119,2.006196866,35.92765407
4,3,60,5,1.401895712,0.2707235064,2.026885802,33.77098671
4,3,60,6,1.041150286,0.2808357174,2.038113025,32.6216865
4,3,61,0,,0.2011173184,1.920111732,45
4,3,61,1,0.5,0.2071156611,1.920711566,45
4,3,61,2,1,0.2187517809,1.946844308,42.19097289
4,3,61,3,1.5,0.2365604882,1.978347991,38.84715653
4,3,61,4,1.675153278,0.2555379124,2.006196866,35.92765404
4,3,61,5,1.401895932,0.2707235094,2.026885805,33.77098642
4,3,61,6,1.041150174,0.2808357188,2.038113025,32.62168655
6,1,42,0,,0.2011173184,1.920111732,45
6,1,42,1,0,0.2070057453,1.920700575,45
6,1,42,2,0,0.2127364463,1.921273645,45
6,1,42,3,0,0.2183152447,1.921831524,45
6,1,42,4,0,0.2237476823,1.922374768,45
6,1,42,5,0,0.2290390363,1.922903904,45
6,1,42,6,0,0.2341943346,1.923419433,45
6,1,43,0,,0.2011173184,1.920111732,45
6,1,43,1,0,0.2070057453,1.920700575,45
6,1,43,2,0,0.2127364463,1.921273645,45
6,1,43,3,0,0.2183152447,1.921831524,45
6,1,43,4,0,0.2237476823,1.922374768,45
6,1,43,5,0,0.2290390363,1.922903904,45
6,1,43,6,0,0.2341943346,1.923419433,45
6,1,44,0,,0.2011173184,1.920111732,45
6,1,44,1,0,0.2070057453,1.920700575,45
6,1,44,2,0,0.2127364463,1.921273645,45
6,1,44,3,0,0.2183152447,1.921831524,45
6,1,44,4,0,0.2237476823,1.922374768,45
6,1,44,5,0,0.2290390363,1.922903904,45
6,1,44,6,0,0.2341943346,1.923419433,45
6,1,45,0,,0.2011173184,1.920111732,45
6,1,45,1,0,0.2070057453,1.920700575,45
6,1,45,2,0,0.2127364463,1.921273645,45
6,1,45,3,0,0.2183152447,1.921831524,45
6,1,45,4,0,0.2237476823,1.922374768,45
6,1,45,5,0,0.2290390363,1.922903904,45
6,1,45,6,0,0.2341943346,1.923419433,45
6,1,46,0,,0.2011173184,1.920111732,45
6,1,46,1,0,0.2070057453,1.920700575,45
6,1,46,2,0,0.2127364463,1.921273645,45
6,1,46,3,0,0.2183152447,1.921831524,45
6,1,46,4,0,0.2237476823,1.922374768,45
6,1,46,5,0,0.2290390363,1.922903904,45
6,1,46,6,0,0.2341943346,1.923419433,45
6,1,47,0,,0.2011173184,1.920111732,45
6,1,47,1,0,0.2070057453,1.920700575,45
6,1,47,2,0,0.2127364463,1.921273645,45
6,1,47,3,0,0.2183152447,1.921831524,45
6,1,47,4,0,0.2237476823,1.922374768,45
6,1,47,5,0,0.2290390363,1.922903904,45
6,1,47,6,0,0.2341943346,1.923419433,45
6,1,48,0,,0.2011173184,1.920111732,45
6,1,48,1,0,0.2070057453,1.920700575,45
6,1,48,2,0,0.2127364463,1.921273645,45
6,1,48,3,0,0.2183152447,1.921831524,45
6,1,48,4,0,0.2237476823,1.922374768,45
6,1,48,5,0,0.2290390363,1.922903904,45
6,1,48,6,0,0.2341943346,1.923419433,45
6,1,49,0,,0.2011173184,1.920111732,45
6,1,49,1,0,0.2070057453,1.920700575,45
6,1,49,2,0,0.2127364463,1.921273645,45
6,1,49,3,0,0.2183152447,1.921831524,45
6,1,49,4,0,0.2237476823,1.922374768,45
6,1,49,5,0,0.2290390363,1.922903904,45
6,1,49,6,0,0.2341943346,1.923419433,45
6,1,50,0,,0.2011173184,1.920111732,45
6,1,50,1,0,0.2070057453,1.920700575,45
6,1,50,2,0,0.2127364463,1.921273645,45
6,1,50,3,0,0.2183152447,1.921831524,45
6,1,50,4,0,0.2237476823,1.922374768,45
6,1,50,5,0,0.2290390363,1.922903904,45
6,1,50,6,0,0.2341943346,1.923419433,45
6,1,51,0,,0.2011173184,1.920111732,45
6,1,51,1,0,0.2070057453,1.920700575,45
6,1,51,2,0,0.2127364463,1.921273645,45
6,1,51,3,0,0.2183152447,1.921831524,45
6,1,51,4,0,0.2237476823,1.922374768,45
6,1,51,5,0,0.2290390363,1.922903904,45
6,1,51,6,0,0.2341943346,1.923419433,45
6,1,52,0,,0.2011173184,1.920111732,45
6,1,52,1,0,0.2070057453,1.920700575,45
6,1,52,2,0,0.2127364463,1.921273645,45
6,1,52,3,0,0.2183152447,1.921831524,45
6,1,52,4,0,0.2237476823,1.922374768,45
6,1,52,5,0,0.2290390363,1.922903904,45
6,1,52,6,0,0.2341943346,1.923419433,45
6,1,53,0,,0.2011173184,1.920111732,45
6,1,53,1,0,0.2070057453,1.920700575,45
6,1,53,2,0,0.2127364463,1.921273645,45
6,1,53,3,0,0.2183152447,1.921831524,45
6,1,53,4,0,0.2237476823,1.922374768,45
6,1,53,5,0,0.2290390363,1.922903904,45
6,1,53,6,0,0.2341943346,1.923419433,45
6,1,54,0,,0.2011173184,1.920111732,45
6,1,54,1,0,0.2070057453,1.920700575,45
6,1,54,2,0,0.2127364463,1.921273645,45
6,1,54,3,0,0.2183152447,1.921831524,45
6,1,54,4,0,0.2237476823,1.922374768,45
6,1,54,5,0,0.2290390363,1.922903904,45
6,1,54,6,0,0.2341943346,1.923419433,45
6,1,55,0,,0.2011173184,1.920111732,45
6,1,55,1,0,0.2070057453,1.920700575,45
6,1,55,2,0,0.2127364463,1.921273645,45
6,1,55,3,0,0.2183152447,1.921831524,45
6,1,55,4,0,0.2237476823,1.922374768,45
6,1,55,5,0,0.2290390363,1.922903904,45
6,1,55,6,0,0.2341943346,1.923419433,45
6,1,56,0,,0.2011173184,1.920111732,45
6,1,56,1,0,0.2070057453,1.920700575,45
6,1,56,2,0,0.2127364463,1.921273645,45
6,1,56,3,0,0.2183152447,1.921831524,45
6,1,56,4,0,0.2237476823,1.922374768,45
6,1,56,5,0,0.2290390363,1.922903904,45
6,1,56,6,0,0.2341943346,1.923419433,45
6,1,57,0,,0.2011173184,1.920111732,45
6,1,57,1,0,0.2070057453,1.920700575,45
6,1,57,2,0,0.2127364463,1.921273645,45
6,1,57,3,0,0.2183152447,1.921831524,45
6,1,57,4,0,0.2237476823,1.922374768,45
6,1,57,5,0,0.2290390363,1.922903904,45
6,1,57,6,0,0.2341943346,1.923419433,45
6,1,58,0,,0.2011173184,1.920111732,45
6,1,58,1,0,0.2070057453,1.920700575,45
6,1,58,2,0,0.2127364463,1.921273645,45
6,1,58,3,0,0.2183152447,1.921831524,45
6,1,58,4,0,0.2237476823,1.922374768,45
6,1,58,5,0,0.2290390363,1.922903904,45
6,1,58,6,0,0.2341943346,1.923419433,45
6,1,59,0,,0.2011173184,1.920111732,45
6,1,59,1,0,0.2070057453,1.920700575,45
6,1,59,2,0,0.2127364463,1.921273645,45
6,1,59,3,0,0.2183152447,1.921831524,45
6,1,59,4,0,0.2237476823,1.922374768,45
6,1,59,5,0,0.2290390363,1.922903904,45
6,1,59,6,0,0.2341943346,1.923419433,45
6,1,60,0,,0.2011173184,1.920111732,45
6,1,60,1,0,0.2070057453,1.920700575,45
6,1,60,2,0,0.2127364463,1.921273645,45
6,1,60,3,0,0.2183152447,1.921831524,45
6,1,60,4,0,0.2237476823,1.922374768,45
6,1,60,5,0,0.2290390363,1.922903904,45
6,1,60,6,0,0.2341943346,1.923419433,45
6,1,61,0,,0.2011173184,1.920111732,45
6,1,61,1,0,0.2070057453,1.920700575,45
6,1,61,2,0,0.2127364463,1.921273645,45
6,1,61,3,0,0.2183152447,1.921831524,45
6,1,61,4,0,0.2237476823,1.922374768,45
6,1,61,5,0,0.2290390363,1.922903904,45
6,1,61,6,0,0.2341943346,1.923419433,45
6,2,42,0,,0.2011173184,1.920111732,45
6,2,42,1,0.5,0.2071156611,1.920711566,45
6,2,42,2,1,0.2187517809,1.946844308,42.19097289
6,2,42,3,1.449987294,0.2359655703,1.977781134,38.90423506
6,2,42,4,1.319969259,0.250894941,2.002027953,36.34442339
6,2,42,5,1.110566024,0.2625660014,2.018712696,34.59868921
6,2,42,6,0.9126206052,0.271259409,2.027645767,33.69151961
6,2,43,0,,0.2011173184,1.920111732,45
6,2,43,1,0.5,0.2071156611,1.920711566,45
6,2,43,2,1,0.2187517809,1.946844308,42.19097289
6,2,43,3,1.449987136,0.2359655684,1.977781132,38.90423525
6,2,43,4,1.319969283,0.2508949395,2.002027952,36.34442351
6,2,43,5,1.110566003,0.2625659997,2.018712695,34.59868935
6,2,43,6,0.9126206804,0.2712594083,2.027645768,33.69151947
6,2,44,0,,0.2011173184,1.920111732,45
6,2,44,1,0.5,0.2071156611,1.920711566,45
6,2,44,2,1,0.2187517809,1.946844308,42.19097289
6,2,44,3,1.449987172,0.2359655688,1.977781133,38.90423521
6,2,44,4,1.319969572,0.2508949435,2.002027956,36.34442304
6,2,44,5,1.110565791,0.2625660008,2.018712694,34.59868945
6,2,44,6,0.9126206478,0.271259409,2.027645766,33.69151967
