n_prediction,n_control,seed,hour,tau_Pa,phi_sen,rho_bar,varphi_bar_deg
6,1,53,1,1.908911512,0.2022467918,1.958150317,40.73336576
6,1,53,2,2,0.2038188868,1.991699746,36.976741
6,1,53,3,1.992771547,0.2053462205,2.020867117,33.71259428
6,1,53,4,1.970871757,0.2067557746,2.046160868,30.8829048
6,1,53,5,1.95071987,0.2080621077,2.068090403,28.43052842
6,1,53,6,1.93302182,0.2092818568,2.08710078,26.30558317
6,1,54,0,,0.2011173184,1.920111732,45
6,1,54,1,1.908247249,0.2022573481,1.958147668,40.73378256
6,1,54,2,2,0.203844473,1.991697221,36.97731301
6,1,54,3,1.991805464,0.2053814273,2.020859833,33.71380985
6,1,54,4,1.969842171,0.2067999067,2.046148391,30.88480494
6,1,54,5,1.949702876,0.2081149066,2.068072742,28.43310922
6,1,54,6,1.932022001,0.2093431224,2.087078031,26.30883159
6,1,55,0,,0.2011173184,1.920111732,45
6,1,55,1,1.909516565,0.2022370954,1.958152722,40.73298608
6,1,55,2,2,0.2037954604,1.991702043,36.9762191
6,1,55,3,1.99364797,0.2053139817,2.020873734,33.71148726
6,1,55,4,1.971803815,0.2067153795,2.046172192,30.88117637
6,1,55,5,1.951638744,0.2080138156,2.068106421,28.42818308
6,1,55,6,1.933923457,0.2092258724,2.087121397,26.30263386
6,1,56,0,,0.2011173184,1.920111732,45
6,1,56,1,1.911512298,0.2022053138,1.958160642,40.73173755
6,1,56,2,2,0.2037187145,1.991709602,36.97450528
6,1,56,3,1.996550857,0.2052083527,2.020895527,33.70784716
6,1,56,4,1.974889556,0.2065829964,2.046209485,30.87549167
6,1,56,5,1.954682338,0.2078555204,2.068159169,28.42046805
6,1,56,6,1.936910923,0.2090423257,2.087189294,26.29293061
6,1,57,0,,0.2011173184,1.920111732,45
6,1,57,1,1.90973559,0.2022335642,1.958153591,40.73284862
6,1,57,2,2,0.203786947,1.991702873,36.97602993
6,1,57,3,1.993964681,0.2053022652,2.020876126,33.71108635
6,1,57,4,1.972140123,0.2067007024,2.046176285,30.88055085
6,1,57,5,1.951969979,0.2079962775,2.068112208,28.42733476
6,1,57,6,1.934247932,0.2092055519,2.087128842,26.30156772
6,1,58,0,,0.2011173184,1.920111732,45
6,1,58,1,1.90830025,0.2022564637,1.958147877,40.73374906
6,1,58,2,2,0.2038423541,1.991697421,36.97726658
6,1,58,3,1.991880864,0.2053785114,2.020860411,33.71371207
6,1,58,4,1.969921952,0.2067962591,2.046149379,30.88465281
6,1,58,5,1.949780919,0.2081105567,2.068074136,28.43290345
6,1,58,6,1.932098023,0.2093380944,2.087079822,26.30857362
6,1,59,0,,0.2011173184,1.920111732,45
6,1,59,1,1.908910649,0.2022467898,1.958150313,40.73336621
6,1,59,2,2,0.2038188912,1.991699743,36.97674145
6,1,59,3,1.992769744,0.2053462263,2.020867107,33.71259554
6,1,59,4,1.970869698,0.2067557849,2.04616085,30.88290699
6,1,59,5,1.950717543,0.2080621252,2.068090375,28.43053169
6,1,59,6,1.933019316,0.2092818843,2.087100743,26.30558764
6,1,60,0,,0.2011173184,1.920111732,45
6,1,60,1,1.909517307,0.2022370969,1.958152726,40.73298568
6,1,60,2,2,0.2037954554,1.991702046,36.9762187
6,1,60,3,1.993649768,0.2053139752,2.020873744,33.71148604
6,1,60,4,1.971805903,0.2067153685,2.046172211,30.8811742
6,1,60,5,1.951641152,0.2080137977,2.068106448,28.4281798
6,1,60,6,1.933925978,0.2092258443,2.087121435,26.30262936
6,1,61,0,,0.2011173184,1.920111732,45
6,1,61,1,1.90951596,0.2022370941,1.958152719,40.7329864
6,1,61,2,2,0.2037954639,1.99170204,36.97621942
6,1,61,3,1.993646626,0.2053139864,2.020873726,33.71148819
6,1,61,4,1.9718022,0.2067153873,2.046172178,30.88117803
6,1,61,5,1.951636931,0.2080138285,2.0681064,28.42818557
6,1,61,6,1.933921383,0.209225892,2.087121369,26.30263732
6,2,42,0,,0.2011173184,1.920111732,45
6,2,42,1,1.719516434,0.201549248,1.957003162,40.8545733
6,2,42,2,1.967833584,0.2029551471,1.990588947,37.09198888
6,2,42,3,1.991762995,0.2044779915,2.019925128,33.80880056
6,2,42,4,1.975478625,0.2059116499,2.045388104,30.96034436
6,2,42,5,1.954466162,0.2072369337,2.067460991,28.49205407
6,2,42,6,1.934900563,0.2084661976,2.086588287,26.35406238
6,2,43,0,,0.2011173184,1.920111732,45
6,2,43,1,1.720056088,0.2015270468,1.957005766,40.85403059
6,2,43,2,1.969204858,0.2029085142,1.99059757,37.09049412
6,2,43,3,1.993838404,0.2044102838,2.019943256,33.80599937
6,2,43,4,1.97769485,0.2058243276,2.045416711,30.95614367
6,2,43,5,1.956680843,0.2071307658,2.067500284,28.48643917
6,2,43,6,1.937082558,0.2083417275,2.086638182,26.34704898
6,2,44,0,,0.2011173184,1.920111732,45
6,2,44,1,1.719703366,0.2015415647,1.957004065,40.8543853
6,2,44,2,1.968308096,0.2029390116,1.990591934,37.09147128
6,2,44,3,1.992480883,0.2044545641,2.019931406,33.80783066
6,2,44,4,1.976245296,0.2058814324,2.045398011,30.95888983
6,2,44,5,1.95523253,0.207200189,2.0674746,28.49010966
6,2,44,6,1.935655966,0.2084231112,2.086605571,26.35163332
6,2,45,0,,0.2011173184,1.920111732,45
6,2,45,1,1.720222844,0.2015202104,1.957006571,40.8538631
6,2,45,2,1.969629919,0.2028941449,1.990600237,37.09003242
6,2,45,3,1.99442511,0.2043891134,2.019948638,33.80515575
6,2,45,4,1.978374165,0.2057970548,2.04542534,30.95486616
6,2,45,5,1.957369532,0.2070976692,2.067512263,28.48471923
6,2,45,6,1.937763311,0.208302977,2.086653489,26.34489102
6,2,46,0,,0.2011173184,1.920111732,45
6,2,46,1,1.718812142,0.2015782554,1.95699976,40.85528241
6,2,46,2,1.96604745,0.2030160171,1.99057768,37.09394122
6,2,46,3,1.989065833,0.2045663431,2.019901454,33.8124578
6,2,46,4,1.972603517,0.2060256191,2.045350771,30.96582647
6,2,46,5,1.951592995,0.2073755371,2.067409724,28.49938086
6,2,46,6,1.932068912,0.2086287408,2.086523191,26.36321435
6,2,47,0,,0.2011173184,1.920111732,45
6,2,47,1,1.720263764,0.2015185028,1.957006767,40.85382185
6,2,47,2,1.969733793,0.2028905581,1.990600889,37.08991876
6,2,47,3,1.994589265,0.2043839467,2.019950037,33.80494018
6,2,47,4,1.978541911,0.2057903942,2.045427528,30.954545
6,2,47,5,1.957535682,0.2070895776,2.06751525,28.48429208
6,2,47,6,1.937926336,0.2082935038,2.086657266,26.34435944
6,2,48,0,,0.2011173184,1.920111732,45
6,2,48,1,1.719350619,0.2015560755,1.957002362,40.85474017
6,2,48,2,1.967412906,0.2029694802,1.990586296,37.0924483
6,2,48,3,1.991127026,0.2044987973,2.019919557,33.80966133
6,2,48,4,1.974800701,0.2059384864,2.045379318,30.96163465
6,2,48,5,1.953788623,0.2072695655,2.067448925,28.4937785
6,2,48,6,1.934232796,0.2085044578,2.086572967,26.35621631
6,2,49,0,,0.2011173184,1.920111732,45
6,2,49,1,1.718938104,0.2015731363,1.957000372,40.85515589
6,2,49,2,1.966366746,0.2030052738,1.990579698,37.09359328
6,2,49,3,1.989549498,0.2045507445,2.019905694,33.81180534
6,2,49,4,1.973120164,0.206005475,2.045357459,30.96484748
6,2,49,5,1.952110712,0.2073510021,2.067418914,28.49807091
6,2,49,6,1.932580602,0.2085999195,2.086534873,26.36157593
6,2,50,0,,0.2011173184,1.920111732,45
6,2,50,1,1.718606924,0.2015867811,1.956998771,40.85548955
6,2,50,2,1.965527117,0.2030338905,1.990574393,37.09451207
6,2,50,3,1.988282863,0.2045922758,2.019894548,33.81352648
6,2,50,4,1.971770595,0.2060590595,2.045339885,30.96742736
6,2,50,5,1.950761595,0.2074161885,2.067394781,28.50151929
6,2,50,6,1.931250656,0.2086763924,2.086504226,26.36588403
6,2,51,0,,0.2011173184,1.920111732,45
6,2,51,1,1.71891689,0.2015739904,1.957000269,40.85517715
6,2,51,2,1.966312986,0.2030070695,1.990579358,37.09365172
6,2,51,3,1.989466958,0.2045533522,2.019904976,33.81191543
6,2,51,4,1.973031863,0.206008847,2.045356325,30.965013
6,2,51,5,1.952021703,0.207355115,2.067417353,28.49829289
6,2,51,6,1.932492481,0.2086047599,2.086532884,26.36185406
6,2,52,0,,0.2011173184,1.920111732,45
6,2,52,1,1.719102808,0.2015663134,1.957001166,40.85498982
6,2,52,2,1.966784313,0.2029909631,1.990582333,37.09313585
6,2,52,3,1.990178514,0.2045299772,2.019911229,33.81094899
6,2,52,4,1.973789932,0.2059786964,2.045366186,30.96356445
6,2,52,5,1.952779217,0.2073184505,2.067430894,28.49635701
6,2,52,6,1.933238979,0.2085617666,2.086550078,26.35943607
6,2,53,0,,0.2011173184,1.920111732,45
6,2,53,1,1.719310664,0.2015577801,1.957002172,40.8547807
6,2,53,2,1.967311764,0.2029730529,1.99058566,37.09256011
6,2,53,3,1.99097605,0.2045039774,2.01991822,33.80987003
6,2,53,4,1.974640882,0.2059451498,2.045377213,30.9619465
6,2,53,5,1.953629997,0.2072776383,2.06744604,28.49419396
6,2,53,6,1.934078,0.208513886,2.086569315,26.35673332
6,2,54,0,,0.2011173184,1.920111732,45
6,2,54,1,1.719061103,0.2015680206,1.957000964,40.85503176
6,2,54,2,1.966677946,0.2029945454,1.990581663,37.09325155
6,2,54,3,1.990017605,0.2045351787,2.01990982,33.811166
6,2,54,4,1.973618114,0.205985412,2.045363963,30.96389004
6,2,54,5,1.952607064,0.2073266266,2.067427839,28.49679262
6,2,54,6,1.93306871,0.2085713659,2.086546196,26.35998087
6,2,55,0,,0.2011173184,1.920111732,45
6,2,55,1,1.719537656,0.2015483927,1.957003266,40.85455204
6,2,55,2,1.967888006,0.2029533488,1.990589289,37.09193017
6,2,55,3,1.991846516,0.2044753792,2.01992585,33.80868993
6,2,55,4,1.975568485,0.2059082734,2.045389247,30.96017779
6,2,55,5,1.954556296,0.2072328139,2.067462564,28.49183074
6,2,55,6,1.934990012,0.2084613485,2.08659029,26.35378252
6,2,56,0,,0.2011173184,1.920111732,45
6,2,56,1,1.720284494,0.201517648,1.957006867,40.85380101
6,2,56,2,1.969786806,0.2028887616,1.990601221,37.0898612
6,2,56,3,1.994673514,0.2043813574,2.019950751,33.80483073
6,2,56,4,1.97862869,0.2057870528,2.045428648,30.95438149
6,2,56,5,1.957621541,0.2070855094,2.067516779,28.48407429
6,2,56,6,1.938011023,0.2082887303,2.086659203,26.34408791
6,2,57,0,,0.2011173184,1.920111732,45
6,2,57,1,1.719619789,0.201544979,1.95700366,40.85446924
6,2,57,2,1.968096596,0.2029461833,1.990590601,37.09170193
6,2,57,3,1.992160971,0.204464979,2.019928608,33.80826262
6,2,57,4,1.975903524,0.2058948685,2.045393597,30.95953757
6,2,57,5,1.954890386,0.2072165289,2.067468535,28.49097574
6,2,57,6,1.935318635,0.2084422739,2.086597868,26.35271546
6,2,58,0,,0.2011173184,1.920111732,45
6,2,58,1,1.719081024,0.2015671683,1.957001059,40.85501153
6,2,58,2,1.966728427,0.2029927594,1.990581981,37.0931957
6,2,58,3,1.990093321,0.2045325906,2.01991049,33.81106154
6,2,58,4,1.973698213,0.2059820829,2.045365018,30.96373388
6,2,58,5,1.952686109,0.2073225903,2.067429284,28.4965847
6,2,58,6,1.933146342,0.2085666509,2.086548025,26.35972199
6,2,59,0,,0.2011173184,1.920111732,45
6,2,59,1,1.719310298,0.2015577803,1.957002169,40.85478099
6,2,59,2,1.967311029,0.2029730547,1.990585654,37.09256073
6,2,59,3,1.990974472,0.2045039809,2.019918208,33.80987133
6,2,59,4,1.974639022,0.2059451579,2.045377195,30.96194862
6,2,59,5,1.953628256,0.2072776555,2.067446015,28.4941969
6,2,59,6,1.93407601,0.2085139148,2.086569282,26.35673726
6,2,60,0,,0.2011173184,1.920111732,45
6,2,60,1,1.719538078,0.2015483927,1.957003269,40.85455171
6,2,60,2,1.967889006,0.2029533484,1.990589296,37.09192939
6,2,60,3,1.991847936,0.2044753763,2.019925862,33.80868856
6,2,60,4,1.975570473,0.2059082664,2.045389266,30.96017557
6,2,60,5,1.954558572,0.2072328001,2.067462591,28.49182751
6,2,60,6,1.93499245,0.2084613249,2.086590327,26.35377815
6,2,61,0,,0.2011173184,1.920111732,45
6,2,61,1,1.719537452,0.2015483931,1.957003264,40.85455221
6,2,61,2,1.967887563,0.2029533509,1.990589286,37.09193054
6,2,61,3,1.991845355,0.2044753828,2.019925842,33.80869082
6,2,61,4,1.97556708,0.2059082804,2.045389234,30.96017931
6,2,61,5,1.954554848,0.2072328271,2.067462545,28.49183295
6,2,61,6,1.934988199,0.208461369,2.086590265,26.35378561
6,3,42,0,,0.2011173184,1.920111732,45
6,3,42,1,1.716353811,0.2015404479,1.956980339,40.85704189
6,3,42,2,1.967275609,0.2029437098,1.990566933,37.09433679
6,3,42,3,1.991736113,0.2044665895,2.019906227,33.81079863
6,3,42,4,1.975375115,0.2058998993,2.04537161,30.96206774
6,3,42,5,1.954129435,0.2072237274,2.067445671,28.49362896
6,3,42,6,1.934317101,0.2084504609,2.086573016,26.35560337
6,3,43,0,,0.2011173184,1.920111732,45
6,3,43,1,1.717061809,0.2015187669,1.956984187,40.85636514
6,3,43,2,1.968675861,0.2028977478,1.990576754,37.09271485
6,3,43,3,1.99381555,0.2043995635,2.019925392,33.80788848
6,3,43,4,1.977592106,0.2058132542,2.045401102,30.9577751
6,3,43,5,1.956344239,0.2071182335,2.067485719,28.48793671
6,3,43,6,1.936497548,0.2083266581,2.08662355,26.34852551
6,3,44,0,,0.2011173184,1.920111732,45
6,3,44,1,1.716599058,0.2015329454,1.956981673,40.85680742
6,3,44,2,1.967760377,0.2029278085,1.990570336,37.093775
6,3,44,3,1.992455751,0.2044434019,2.019912867,33.80979074
6,3,44,4,1.976141999,0.2058699198,2.045381826,30.96058119
6,3,44,5,1.954895801,0.2071872193,2.067459543,28.49165765
6,3,44,6,1.935071827,0.2084076082,2.086590521,26.35315195
6,3,45,0,,0.2011173184,1.920111732,45
6,3,45,1,1.71728112,0.2015120915,1.956985379,40.85615587
6,3,45,2,1.96910984,0.2028835856,1.990579794,37.09221356
6,3,45,3,1.994460169,0.204378895,2.019931319,33.80698922
6,3,45,4,1.978281892,0.2057865288,2.04541023,30.95644762
6,3,45,5,1.957034256,0.2070856844,2.067498121,28.48617529
6,3,45,6,1.937177531,0.2082884468,2.086639208,26.34633413
6,3,46,0,,0.2011173184,1.920111732,45
6,3,46,1,1.715432086,0.2015687742,1.956975325,40.8579246
6,3,46,2,1.965452784,0.2030037053,1.990554117,37.09645354
6,3,46,3,1.989034787,0.2045540578,2.019881217,33.81459629
6,3,46,4,1.972498791,0.2060129899,2.045333135,30.96766842
6,3,46,5,1.951257181,0.2073614615,2.067393435,28.50105505
6,3,46,6,1.931488889,0.2086121504,2.086507104,26.36483748
6,3,47,0,,0.2011173184,1.920111732,45
6,3,47,1,1.717334798,0.201510423,1.956985669,40.85610448
6,3,47,2,1.96921544,0.2028800469,1.990580534,37.09209048
6,3,47,3,1.994616227,0.204373734,2.019932762,33.80676881
6,3,47,4,1.978448299,0.2057798671,2.045412451,30.95612277
6,3,47,5,1.957200242,0.2070775915,2.067501138,28.48574492
6,3,47,6,1.937340072,0.2082789708,2.086643009,26.34579986
6,3,48,0,,0.2011173184,1.920111732,45
6,3,48,1,1.716136637,0.2015471154,1.956979158,40.85724972
6,3,48,2,1.966846275,0.2029578375,1.990563917,37.094835
6,3,48,3,1.991099114,0.2044871876,2.019900341,33.81169255
6,3,48,4,1.974696566,0.2059265276,2.045362554,30.96338615
6,3,48,5,1.953451978,0.2072561526,2.067433375,28.495377
6,3,48,6,1.933650237,0.2084885186,2.086557503,26.35777679
6,3,49,0,,0.2011173184,1.920111732,45
6,3,49,1,1.715596202,0.2015637754,1.956976221,40.85776757
6,3,49,2,1.965778652,0.2029931171,1.990556408,37.09607664
6,3,49,3,1.989518451,0.2045386121,2.019885689,33.81391939
6,3,49,4,1.973015128,0.2059929954,2.04534002,30.96666898
6,3,49,5,1.951774425,0.2073370731,2.067402791,28.49972809
6,3,49,6,1.931999686,0.2085834719,2.086518924,26.36318509
6,3,50,0,,0.2011173184,1.920111732,45
6,3,50,1,1.715162887,0.2015770977,1.956973862,40.85818292
6,3,50,2,1.964921731,0.2030213196,1.990550374,37.09707282
6,3,50,3,1.988250876,0.2045797303,2.019873918,33.81570621
6,3,50,4,1.971665423,0.2060461712,2.045321913,30.96930416
6,3,50,5,1.950426107,0.2074018569,2.067378207,28.50322264
6,3,50,6,1.930671064,0.2086595479,2.086487897,26.3675315
6,3,51,0,,0.2011173184,1.920111732,45
6,3,51,1,1.715568691,0.2015646097,1.956976071,40.85779387
6,3,51,2,1.965723268,0.2029948846,1.990556021,37.09614011
6,3,51,3,1.989436218,0.2045411935,2.019884932,33.81403358
6,3,51,4,1.972927031,0.2059963424,2.045338853,30.96683787
6,3,51,5,1.951685745,0.2073411627,2.067401203,28.49995277
6,3,51,6,1.931911692,0.2085882895,2.086516914,26.36346545
6,3,52,0,,0.2011173184,1.920111732,45
6,3,52,1,1.715812001,0.201557113,1.956977394,40.85756068
6,3,52,2,1.966204847,0.2029790125,1.990559407,37.09558056
6,3,52,3,1.990148894,0.2045180553,2.01989154,33.81302985
6,3,52,4,1.973685511,0.2059664277,2.045349018,30.96535782
6,3,52,5,1.952442952,0.2073047313,2.067415002,28.49799055
6,3,52,6,1.932657183,0.2085455246,2.086534324,26.36102571
6,3,53,0,,0.2011173184,1.920111732,45
6,3,53,1,1.716084084,0.2015487807,1.956978875,40.85730029
6,3,53,2,1.966743152,0.2029613604,1.990563192,37.09495626
6,3,53,3,1.990947671,0.2044923163,2.019898926,33.81190941
6,3,53,4,1.974536389,0.2059331384,2.04536038,30.96370501
6,3,53,5,1.953293623,0.2072641745,2.067430433,28.49579824
6,3,53,6,1.933495458,0.2084978961,2.086553802,26.35829864
6,3,54,0,,0.2011173184,1.920111732,45
6,3,54,1,1.71575744,0.2015587799,1.956977097,40.85761289
6,3,54,2,1.966096527,0.2029825442,1.990558646,37.0957059
6,3,54,3,1.989987823,0.204523206,2.019890053,33.81325505
6,3,54,4,1.973513288,0.2059730911,2.045346727,30.96569046
6,3,54,5,1.95227067,0.2073128549,2.067411889,28.49843214
6,3,54,6,1.93248744,0.2085550736,2.086530393,26.36157533
6,3,55,0,,0.2011173184,1.920111732,45
6,3,55,1,1.716381935,0.2015396139,1.956980494,40.85701513
6,3,55,2,1.967331629,0.202941941,1.990567326,37.09427269
6,3,55,3,1.991819624,0.2044640063,2.019906992,33.81068345
6,3,55,4,1.975464604,0.2058965497,2.045372788,30.96189749
6,3,55,5,1.954219633,0.2072196347,2.067447274,28.49340252
6,3,55,6,1.934406621,0.2084456393,2.086575045,26.35532085
6,3,56,0,,0.2011173184,1.920111732,45
6,3,56,1,1.717361728,0.2015095873,1.956985815,40.85607871
6,3,56,2,1.969269935,0.202878277,1.990580912,37.09202806
6,3,56,3,1.994696807,0.204371152,2.0199335,33.80665666
6,3,56,4,1.978534534,0.2057765303,2.045413589,30.95595715
6,3,56,5,1.95728612,0.2070735282,2.067502683,28.4855253
6,3,56,6,1.937424926,0.2082742032,2.086644961,26.34552664
6,3,57,0,,0.2011173184,1.920111732,45
6,3,57,1,1.716490023,0.2015362807,1.95698108,40.85691165
6,3,57,2,1.967544722,0.2029348795,1.990568823,37.09402481
6,3,57,3,1.992135025,0.2044537133,2.019909912,33.8102392
6,3,57,4,1.975799959,0.2058832523,2.045377277,30.96124291
6,3,57,5,1.954554039,0.2072034581,2.067453365,28.49253532
6,3,57,6,1.934735245,0.208426673,2.086582725,26.35424355
6,3,58,0,,0.2011173184,1.920111732,45
6,3,58,1,1.715783725,0.2015579476,1.956977238,40.85758759
6,3,58,2,1.96614786,0.2029807826,1.990559009,37.09564533
6,3,58,3,1.990063129,0.2045206399,2.019890759,33.81314677
6,3,58,4,1.973593368,0.2059697836,2.045347813,30.96553108
6,3,58,5,1.952350173,0.2073088423,2.067413361,28.49822132
6,3,58,6,1.932565,0.2085503821,2.086532247,26.36131403
6,3,59,0,,0.2011173184,1.920111732,45
6,3,59,1,1.716083909,0.2015487814,1.956978874,40.85730043
6,3,59,2,1.966742267,0.202961362,1.990563187,37.09495682
6,3,59,3,1.990946321,0.2044923208,2.019898916,33.81191057
6,3,59,4,1.974534745,0.2059331485,2.045360364,30.96370692
6,3,59,5,1.953291669,0.2072641926,2.06743041,28.49580109
6,3,59,6,1.933493339,0.2084979251,2.08655377,26.35830257
6,3,60,0,,0.2011173184,1.920111732,45
6,3,60,1,1.716382275,0.2015396137,1.956980496,40.85701486
6,3,60,2,1.967332294,0.2029419388,1.990567331,37.09427211
6,3,60,3,1.99182115,0.204464002,2.019907003,33.8106822
6,3,60,4,1.975466384,0.2058965403,2.045372806,30.96189546
6,3,60,5,1.95422186,0.2072196184,2.0674473,28.49339945
6,3,60,6,1.93440896,0.2084456128,2.08657508,26.35531665
6,3,61,0,,0.2011173184,1.920111732,45
6,3,61,1,1.716381755,0.2015396143,1.956980492,40.85701528
6,3,61,2,1.967330929,0.2029419419,1.990567322,37.09427316
6,3,61,3,1.991818409,0.2044640083,2.019906984,33.81068444
6,3,61,4,1.97546306,0.2058965545,2.045372774,30.96189915
6,3,61,5,1.9542182,0.2072196458,2.067447255,28.49340482
6,3,61,6,1.934404857,0.2084456579,2.086575019,26.355324
6,6,42,0,,0.2011173184,1.920111732,45
6,6,42,1,1.716352996,0.2015404456,1.956980333,40.85704253
6,6,42,2,1.967202599,0.2029433452,1.990566611,37.09436893
6,6,42,3,1.991644493,0.2044657565,2.019905597,33.81086007
6,6,42,4,1.975348987,0.2058989475,2.045370988,30.96212705
6,6,42,5,1.954062823,0.2072224673,2.067444896,28.49370191
6,6,42,6,1.934181524,0.2084485866,2.086571836,26.35571506
6,6,43,0,,0.2011173184,1.920111732,45
6,6,43,1,1.71706376,0.2015187722,1.956984201,40.85636361
6,6,43,2,1.968602318,0.2028973902,1.990576448,37.09274529
6,6,43,3,1.993719731,0.2043987179,2.019924761,33.80794995
6,6,43,4,1.977564365,0.2058122824,2.045400473,30.95783495
6,6,43,5,1.956277181,0.2071169528,2.067484939,28.48801008
6,6,43,6,1.936362286,0.2083247674,2.086622369,26.34863711
6,6,44,0,,0.2011173184,1.920111732,45
6,6,44,1,1.716598636,0.2015329442,1.95698167,40.85680775
6,6,44,2,1.96768705,0.2029274442,1.990570016,37.09380699
6,6,44,3,1.992362525,0.2044425616,2.019912233,33.80985262
6,6,44,4,1.976115544,0.2058689592,2.045381199,30.96064096
6,6,44,5,1.954828942,0.2071859499,2.067458764,28.491731
6,6,44,6,1.934936741,0.2084057278,2.08658934,26.35326368
6,6,45,0,,0.2011173184,1.920111732,45
6,6,45,1,1.71728385,0.201512099,1.956985399,40.85615374
6,6,45,2,1.969036194,0.2028832302,1.990579492,37.09224351
6,6,45,3,1.99436553,0.2043780584,2.019930697,33.80704977
6,6,45,4,1.978254195,0.2057855662,2.045409608,30.95650668
6,6,45,5,1.956967121,0.2070844128,2.067497348,28.48624801
6,6,45,6,1.937042439,0.2082865666,2.086638034,26.34644506
6,6,46,0,,0.2011173184,1.920111732,45
6,6,46,1,1.715429008,0.2015687656,1.956975303,40.85792702
6,6,46,2,1.965378304,0.2030033245,1.990553773,37.09648794
6,6,46,3,1.988949666,0.2045532398,2.019880593,33.81465727
6,6,46,4,1.972475204,0.206012065,2.045332527,30.96772649
6,6,46,5,1.951190346,0.2073602251,2.067392669,28.5011273
6,6,46,6,1.931352516,0.2086102926,2.086505924,26.3649493
6,6,47,0,,0.2011173184,1.920111732,45
6,6,47,1,1.717338111,0.2015104321,1.956985693,40.85610189
6,6,47,2,1.969142027,0.2028796944,1.990580237,37.09211993
6,6,47,3,1.994522118,0.2043729031,2.019932146,33.80682872
6,6,47,4,1.978421226,0.2057789133,2.045411837,30.95618106
6,6,47,5,1.957133345,0.2070763298,2.067500371,28.48581693
6,6,47,6,1.937205498,0.208277103,2.086641844,26.34590999
6,6,48,0,,0.2011173184,1.920111732,45
6,6,48,1,1.716135303,0.2015471117,1.956979149,40.85725076
6,6,48,2,1.966772604,0.2029574677,1.990563589,37.0948678
6,6,48,3,1.991008958,0.2044863563,2.019899711,33.81175401
6,6,48,4,1.97467083,0.2059255792,2.045361933,30.96344535
6,6,48,5,1.95338548,0.207254896,2.067432602,28.49544987
6,6,48,6,1.933514395,0.2084866458,2.086556321,26.3578886
6,6,49,0,,0.2011173184,1.920111732,45
6,6,49,1,1.715593726,0.2015637685,1.956976203,40.85776951
6,6,49,2,1.965704583,0.2029927406,1.99055607,37.09611044
6,6,49,3,1.989432572,0.2045377948,2.019885067,33.81398014
6,6,49,4,1.972991074,0.2059920689,2.045339411,30.96672702
6,6,49,5,1.951707741,0.2073358362,2.067402026,28.49980021
6,6,49,6,1.931863616,0.2085816155,2.086517747,26.36329663
6,6,50,0,,0.2011173184,1.920111732,45
6,6,50,1,1.71515899,0.2015770868,1.956973833,40.85818598
6,6,50,2,1.964846205,0.2030209305,1.99055002,37.09710825
6,6,50,3,1.988167709,0.2045789135,2.019873293,33.81576734
6,6,50,4,1.971642613,0.2060452512,2.045321307,30.96936208
6,6,50,5,1.950359133,0.2074006243,2.067377441,28.50329488
6,6,50,6,1.930534732,0.208657693,2.086486717,26.36764341
6,6,51,0,,0.2011173184,1.920111732,45
6,6,51,1,1.715565724,0.2015646014,1.956976049,40.8577962
6,6,51,2,1.9656493,0.2029945071,1.99055568,37.09617419
6,6,51,3,1.989350076,0.2045403738,2.019884307,33.81409468
6,6,51,4,1.972902633,0.2059954118,2.04533824,30.96689634
6,6,51,5,1.951618809,0.2073399205,2.067400433,28.50002535
6,6,51,6,1.931775456,0.208586427,2.086515732,26.36357744
6,6,52,0,,0.2011173184,1.920111732,45
6,6,52,1,1.715809672,0.2015571065,1.956977377,40.85756251
6,6,52,2,1.9661309,0.2029786376,1.990559071,37.09561418
6,6,52,3,1.990060975,0.2045172296,2.019890912,33.8130912
6,6,52,4,1.973660786,0.2059654898,2.045348402,30.96541658
6,6,52,5,1.952376097,0.2073034827,2.06741423,28.49806328
6,6,52,6,1.932521134,0.2085436575,2.086533142,26.36113764
6,6,53,0,,0.2011173184,1.920111732,45
6,6,53,1,1.716082598,0.2015487765,1.956978865,40.85730146
6,6,53,2,1.966669617,0.2029609906,1.990562863,37.0949891
6,6,53,3,1.990857854,0.2044914867,2.019898297,33.81197079
6,6,53,4,1.974511187,0.2059321943,2.045359762,30.96376395
6,6,53,5,1.95322673,0.2072629201,2.06742966,28.49587106
6,6,53,6,1.933359647,0.2084960254,2.086552621,26.35841043
6,6,54,0,,0.2011173184,1.920111732,45
6,6,54,1,1.715754924,0.2015587729,1.956977078,40.85761487
6,6,54,2,1.966022318,0.2029821673,1.990558308,37.09573976
6,6,54,3,1.989900457,0.2045223811,2.019889426,33.8133164
6,6,54,4,1.973489064,0.2059721564,2.045346113,30.96574904
6,6,54,5,1.952204059,0.2073116105,2.06741112,28.49850463
6,6,54,6,1.932351376,0.2085532105,2.086529213,26.3616871
6,6,55,0,,0.2011173184,1.920111732,45
6,6,55,1,1.716380979,0.2015396113,1.956980487,40.85701588
6,6,55,2,1.967258207,0.2029415741,1.990567001,37.0943051
6,6,55,3,1.99172761,0.204463169,2.019906359,33.81074525
6,6,55,4,1.975438298,0.2058955928,2.045372162,30.96195717
6,6,55,5,1.954152714,0.2072183681,2.067446496,28.49347588
6,6,55,6,1.934271093,0.2084437589,2.086573862,26.35543284
6,6,56,0,,0.2011173184,1.920111732,45
6,6,56,1,1.717365833,0.2015095986,1.956985844,40.8560755
