kind,label,morph,gamma_min,alpha_gamma,tau_opt,config,seed,J,terminal_phi_sen,terminal_rho_bar,terminal_varphi_bar_deg,n_violations,rmse_phi_sen,rmse_rho_bar,rmse_varphi_bar_deg,solver_success_rate
joint,lhs027,6.062290901834154,0.0024791047054301615,0.0053604688310560054,1.185994600560277,open,51,12.45310446,0.2149904736,2.107408444,24.08519284,0,0.004101712976,0.01704401303,1.872797729,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,42,15.1962794,0.2049578666,2.05045468,30.37962445,0,0.002273057262,0.02748074175,3.066425888,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,42,15.1986473,0.2046597701,2.050230671,30.40147194,0,0.002424221039,0.02758862896,3.076970685,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,43,15.19334163,0.2048388486,2.050484521,30.37492839,0,0.002270408192,0.02749471841,3.068028841,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,43,15.19561053,0.2045501273,2.050266179,30.39624376,0,0.002414519764,0.02759787786,3.078119663,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,44,15.19526192,0.204916657,2.050465018,30.37799783,0,0.002272151865,0.02748558299,3.066980978,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,44,15.19759575,0.2046218143,2.050242972,30.39966102,0,0.002420867539,0.02759183193,3.077368513,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,45,15.19243553,0.2048021494,2.050493769,30.37347514,0,0.002269569685,0.0274990436,3.068525089,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,45,15.19467332,0.2045163177,2.050277182,30.39462555,0,0.002411508778,0.02760074044,3.078475361,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,46,15.20012153,0.2051134558,2.050415747,30.38575488,0,0.002276399871,0.02746251265,3.064336526,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,46,15.20261525,0.2048030608,2.050184354,30.40829457,0,0.002436822341,0.02757656509,3.075472608,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,47,15.19221162,0.2047930545,2.050496017,30.37311999,0,0.002269350613,0.02750009428,3.068645822,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,47,15.19444193,0.2045079177,2.05027985,30.39423095,0,0.002410766677,0.02760143957,3.078562321,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,48,15.1971831,0.2049944736,2.050445518,30.38106705,0,0.002273855745,0.02747645007,3.065933857,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,48,15.19958095,0.2046934891,2.05021977,30.40307761,0,0.00242719351,0.02758578905,3.076617958,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,49,15.19943863,0.2050858503,2.050422728,30.3846589,0,0.002275825403,0.02746577653,3.064710332,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,49,15.20190993,0.204777671,2.050192666,30.40707388,0,0.002434581183,0.02757872102,3.075740184,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,50,15.20124826,0.2051590912,2.050404393,30.38754558,0,0.002277367182,0.02745720146,3.063727843,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,50,15.20377778,0.2048451087,2.050170861,30.41028564,0,0.002440493554,0.02757304444,3.075035475,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,closed,51,15.19955347,0.2050904823,2.050421539,30.38484475,0,0.002275922886,0.02746522346,3.064646993,1.0
joint,lhs028,10.572481441487593,0.0027113994834642254,0.004339938933891038,1.5236360791732573,open,51,15.20202859,0.2047819282,2.050191252,30.40728089,0,0.002434960815,0.02757835585,3.075694866,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,42,15.68376485,0.213641912,2.043592125,31.2493575,0,0.003284438102,0.0322824473,3.66811949,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,42,15.68303576,0.2131320186,2.043389892,31.26637241,0,0.003025736656,0.0323829626,3.676706116,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,43,15.67982185,0.2134733285,2.043622531,31.24404022,0,0.003253542571,0.03229685673,3.669396521,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,43,15.6791532,0.2129793753,2.043425145,31.26068914,0,0.003006635295,0.03239310095,3.677633646,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,44,15.68239911,0.2135835301,2.043602661,31.24751538,0,0.003273724739,0.03228743728,3.668561576,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,44,15.6816914,0.2130791679,2.043402104,31.26440389,0,0.003019118414,0.03238647381,3.677027321,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,45,15.67860481,0.2134212689,2.043631962,31.24239359,0,0.003243998813,0.032301313,3.669791583,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,45,15.67795405,0.2129322124,2.043436072,31.25892928,0,0.003000715563,0.03239623759,3.677920513,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,46,15.68892098,0.2138622246,2.043552441,31.25630036,0,0.003324906371,0.03226365682,3.666456117,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,46,15.68810715,0.2133313986,2.043343913,31.27378804,0,0.003050687441,0.03236973534,3.675496295,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,47,15.67830494,0.2134084448,2.043634243,31.24199261,0,0.003241682128,0.03230239993,3.669888046,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,47,15.67765847,0.2129205811,2.04343872,31.25850052,0,0.002999277768,0.03239700402,3.677990682,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,48,15.68497761,0.2136937483,2.043582789,31.25099093,0,0.003293948325,0.03227802273,3.667727619,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,48,15.68422917,0.2131789385,2.04337907,31.2681177,0,0.003031605857,0.03237984911,3.676421305,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,49,15.6880029,0.2138230036,2.04355958,31.25505607,0,0.003317644396,0.03226701187,3.666752752,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,49,15.68720471,0.2132959155,2.043352166,31.27246037,0,0.003046206595,0.03237209838,3.675712211,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,50,15.69043159,0.2139267311,2.043540884,31.25832627,0,0.003336732116,0.03225817567,3.665971161,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,50,15.68959183,0.2133897659,2.043330521,31.27595127,0,0.003057963098,0.03236587373,3.675143025,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,closed,51,15.68815764,0.2138296162,2.043558361,31.25526756,0,0.003318877098,0.03226644482,3.666702668,1.0
joint,lhs029,11.305272534273845,0.002926438832087679,0.004430436631851738,1.2280361546948289,open,51,15.68735682,0.2133019003,2.043350761,31.27268578,0,0.003046970666,0.03237169843,3.675675722,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,42,14.75081113,0.2094558729,2.060536879,29.29597972,0,0.000622420093,0.01988394288,2.243799818,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,42,14.75169853,0.2091711855,2.060373576,29.31114853,0,0.0004743947297,0.01996680012,2.251558631,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,43,14.74721674,0.2093106984,2.060572377,29.29035293,0,0.0006074920226,0.01989505482,2.244883806,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,43,14.74807239,0.2090385903,2.060414527,29.30504988,0,0.0004687929932,0.01997306843,2.252201754,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,44,14.74956622,0.2094056031,2.060549177,29.29403065,0,0.0006172372555,0.01988779128,2.244175115,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,44,14.75044298,0.2091252831,2.060387762,29.3090362,0,0.0004724522917,0.01996897097,2.251781332,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,45,14.74610759,0.2092658884,2.060583377,29.28861131,0,0.0006028903849,0.01989849451,2.245219537,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,45,14.74695276,0.2089976567,2.060427217,29.30316178,0,0.0004670608211,0.01997500811,2.252400779,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,46,14.75552164,0.2096408757,2.060488538,29.30349931,0,0.0006384873524,0.01987129435,2.242555253,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,46,14.756435,0.2093443867,2.060320164,29.31910595,0,0.0004817296346,0.01995862298,2.25071996,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,47,14.74583395,0.2092548211,2.060586048,29.28818633,0,0.000601778684,0.01989933011,2.245301157,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,47,14.74667657,0.208987524,2.060430295,29.30270147,0,0.0004666405534,0.01997548191,2.252449422,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,48,14.75191665,0.2095005105,2.060525977,29.29770834,0,0.0006270217008,0.01988053307,2.243467383,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,48,14.75281315,0.2092119478,2.060361005,29.31302138,0,0.0004761183014,0.01996487526,2.25136118,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,49,14.75468043,0.2096094375,2.060497827,29.3021006,0,0.0006366779989,0.01987299748,2.242726857,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,49,14.75559265,0.2093136326,2.060329746,29.31768195,0,0.0004804116243,0.01996008411,2.250869744,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,50,14.75690742,0.2096924999,2.06047335,29.30578872,0,0.000641240281,0.01986861288,2.242284008,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,50,14.75782197,0.2093951424,2.060304602,29.32142766,0,0.000483872545,0.01995623619,2.250475189,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,closed,51,14.7548221,0.2096147212,2.060496244,29.30233813,0,0.0006369828162,0.01987271056,2.242697946,1.0
joint,lhs030,9.506702769365083,0.0028125513236491382,0.004086021506472065,1.321825233152808,open,51,14.7557345,0.2093188049,2.060328116,29.31792356,0,0.000480635942,0.01995983672,2.250844395,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,42,14.39522051,0.2133978532,2.06867006,28.42534413,0,0.003153595091,0.01363035854,1.568218961,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,42,14.39479622,0.213153109,2.068571549,28.43367317,0,0.003021538494,0.01368357423,1.572817126,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,43,14.39119945,0.2132503776,2.068714568,28.41867782,0,0.003137412474,0.01363482588,1.568540634,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,43,14.39078814,0.2130082983,2.068616821,28.42695099,0,0.003007302092,0.01368734978,1.573082496,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,44,14.39383003,0.2133472078,2.068685599,28.42302624,0,0.0031483025,0.01363178971,1.56832077,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,44,14.39340852,0.2131029785,2.068587232,28.43134494,0,0.003016609829,0.01368488197,1.572909076,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,45,14.38994385,0.2132016022,2.068727417,28.41668359,0,0.003129943631,0.01363712459,1.568716057,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,45,14.38954999,0.2129635534,2.068630852,28.42486918,0,0.003002882591,0.01368851705,1.573164354,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,46,14.4004607,0.2135879368,2.068611275,28.43409588,0,0.00317281126,0.01362523089,1.567857132,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,46,14.4000298,0.2133421926,2.068512506,28.44244277,0,0.003040090808,0.01367864637,1.572470413,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,47,14.38963316,0.2131892689,2.068730442,28.4162046,0,0.003127898678,0.01363777123,1.568766028,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,47,14.38924475,0.2129525041,2.068634256,28.42436193,0,0.003001806977,0.01368880245,1.573184401,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,48,14.39645435,0.2134427185,2.068656261,28.42740128,0,0.00315821464,0.01362911641,1.568130906,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,48,14.39602798,0.2131976141,2.068557652,28.43573728,0,0.003025907208,0.01368241447,1.572735561,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,49,14.39952869,0.213554217,2.06862185,28.43252685,0,0.003169419983,0.01362612555,1.567919861,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,49,14.39909869,0.2133085695,2.068523098,28.44087283,0,0.003036763775,0.01367952625,1.572532201,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,50,14.40199418,0.2136435215,2.068594133,28.43664968,0,0.00317835543,0.01362375194,1.567752818,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,50,14.40156164,0.2133975477,2.068495305,28.44500064,0,0.003045492509,0.01367720686,1.572368958,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,closed,51,14.39968575,0.2135598922,2.068620047,28.43279351,0,0.003169992983,0.01362597654,1.567909497,1.0
joint,lhs031,8.740612002002337,0.002875674949461491,0.005574845021312309,1.2971382355580667,open,51,14.39925563,0.213314237,2.068521296,28.44113938,0,0.003037331452,0.01367937754,1.572521809,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,42,14.1676448,0.2056688401,2.070921554,28.08509963,0,0.001792117146,0.01218137948,1.350704736,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,42,14.16918862,0.2055117275,2.0707902,28.09810941,0,0.00187563268,0.01224795066,1.357312632,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,43,14.16435593,0.2055502328,2.0709626,28.07914764,0,0.001788671631,0.01218779993,1.351466021,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,43,14.1658534,0.2053969553,2.070833757,28.09191806,0,0.001869319722,0.01225223543,1.35786528,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,44,14.16649882,0.2056283999,2.070936154,28.08300214,0,0.001790457679,0.01218325848,1.350934754,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,44,14.16803371,0.2054719954,2.07080529,28.09596488,0,0.001873452192,0.01224943428,1.357503925,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,45,14.16336118,0.205511894,2.070974237,28.07740711,0,0.001788931303,0.01219076436,1.351796978,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,45,14.16482391,0.2053615562,2.070847253,28.09000159,0,0.001867357579,0.012253562,1.358036457,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,46,14.17198941,0.2058196664,2.070865459,28.09310716,0,0.001799723296,0.01217531413,1.349937287,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,46,14.17354617,0.2056617108,2.070733382,28.10618875,0,0.001883814124,0.01224236417,1.356592649,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,47,14.16311556,0.2055024014,2.070977068,28.07698185,0,0.001788980978,0.01219148231,1.351877288,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,47,14.16456991,0.2053527687,2.070850527,28.08953434,0,0.001866872721,0.01225388614,1.358078355,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,48,14.16866578,0.205704449,2.070908423,28.08697752,0,0.001793825034,0.0121798872,1.35051773,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,48,14.17021396,0.2055470218,2.070776828,28.10001085,0,0.00187756459,0.01224663531,1.357143046,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,49,14.17121623,0.2057929859,2.070875554,28.09167128,0,0.001798327142,0.012176365,1.350071104,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,49,14.1727713,0.2056351222,2.070743574,28.10474303,0,0.00188236175,0.01224336224,1.356721156,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,50,14.17326331,0.2058637994,2.070849042,28.09545047,0,0.00180202099,0.01217360683,1.349719513,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,50,14.17482254,0.2057057104,2.070716825,28.10854638,0,0.001886194631,0.01224073426,1.356382649,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,closed,51,14.17134635,0.2057974639,2.070873838,28.09191467,0,0.001798563284,0.01217618653,1.350048392,1.0
joint,lhs032,8.610916493980188,0.002775213481360513,0.004202402882222235,1.487744709594682,open,51,14.17290173,0.2056395834,2.070741841,28.10498825,0,0.001882607763,0.01224319316,1.35669939,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,42,15.16421919,0.2198845464,2.055590121,29.96981255,0,0.007292806315,0.02327098853,2.698669718,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,42,15.16144908,0.2193925149,2.05546149,29.97874812,0,0.007030974593,0.02334113764,2.703794276,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,43,15.15948779,0.2196893399,2.055627543,29.96340646,0,0.007242637354,0.02328172383,2.69931706,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,43,15.15694093,0.2192200534,2.055503219,29.97211345,0,0.006997989527,0.02334761639,2.70415333,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,44,15.16258034,0.2198169455,2.055603091,29.96759286,0,0.007275420069,0.02327470434,2.698893561,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,44,15.15988816,0.2193327969,2.055475946,29.97645003,0,0.007019550897,0.02334338147,2.703918649,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,45,15.15802638,0.2196290038,2.055639157,29.96142116,0,0.007227112243,0.02328503951,2.69951668,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,45,15.15554731,0.219166683,2.055516157,29.97005756,0,0.006987736054,0.02334961853,2.704263659,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,46,15.17029838,0.2201288082,2.055539211,29.97828784,0,0.007350176185,0.02325905167,2.697968237,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,46,15.16733492,0.2196176755,2.055407071,29.98740336,0,0.007073967953,0.02333268164,2.703324922,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,47,15.15766714,0.219614186,2.055641957,29.96093939,0,0.007223343134,0.02328585299,2.699566057,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,47,15.15520453,0.21915359,2.055519291,29.96955766,0,0.006985257958,0.02335010908,2.704291015,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,48,15.1656741,0.2199445469,2.055578629,29.97178039,0,0.007308228096,0.02326769391,2.698471325,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,48,15.16283434,0.2194455056,2.055448682,29.98078524,0,0.007041096059,0.02333914743,2.703683849,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,49,15.16923713,0.220087514,2.055548814,29.97674296,0,0.007341608276,0.02326074105,2.698062419,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,49,15.16628619,0.2195774782,2.055416843,29.98585183,0,0.007066225339,0.02333418961,2.703407889,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,50,15.17203076,0.2201955422,2.055523498,29.9808063,0,0.007363309055,0.02325645865,2.697823733,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,50,15.16905636,0.2196834715,2.055391224,29.98992633,0,0.00708646504,0.02333021019,2.703187037,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,closed,51,15.16941629,0.2200944839,2.05554717,29.97700629,0,0.007343063718,0.02326045915,2.698046982,1.0
joint,lhs033,9.915575568996184,0.0026040956106279747,0.005962075560158528,1.1365121746941889,open,51,15.16646333,0.2195842878,2.055415178,29.98611573,0,0.007067552929,0.02333393513,2.7033941,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,42,15.405845,0.2031777079,2.045783162,30.88514354,0,0.003445847889,0.03094451357,3.442989917,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,42,15.4079137,0.2028079107,2.045540327,30.90830222,0,0.003631194045,0.03106054648,3.45408284,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,43,15.40327322,0.2030755741,2.045810421,30.88092788,0,0.003432407431,0.03095970885,3.44484912,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,43,15.40526388,0.2027158924,2.045573131,30.90357651,0,0.003610108891,0.03107116812,3.455512262,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,44,15.40495451,0.2031423225,2.045792588,30.88368495,0,0.003441219765,0.03094978693,3.443634732,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,44,15.40699625,0.2027760644,2.045551692,30.90666541,0,0.003623895346,0.03106422493,3.454577828,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,45,15.402492,0.2030417629,2.045817586,30.87974136,0,0.003429670958,0.03096522962,3.445501414,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,45,15.4044462,0.2026875349,2.045583297,30.9021138,0,0.00360357984,0.03107445552,3.455954689,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,46,15.40920742,0.2033113097,2.045747664,30.89064002,0,0.003463244579,0.03092465329,3.44056184,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,46,15.41137532,0.2029281417,2.04549754,30.91446831,0,0.003658688443,0.03104669113,3.452218373,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,47,15.40229914,0.2030332753,2.045819275,30.87945587,0,0.003429045338,0.03096660531,3.445663373,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,47,15.40424406,0.2026804601,2.045585761,30.90175704,0,0.003601978389,0.03107525827,3.456062826,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,48,15.40663596,0.2032091444,2.045774806,30.88643721,0,0.00344995267,0.03093983986,3.442418391,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,48,15.40872831,0.2028362091,2.045530257,30.90975347,0,0.003637668028,0.03105728494,3.453643921,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,49,15.4086103,0.2032876465,2.045754026,30.88965812,0,0.003460157981,0.03092821118,3.44099645,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,49,15.41076049,0.202906891,2.045505219,30.91336533,0,0.003653782,0.0310491675,3.452551484,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,50,15.41019366,0.2033505247,2.045737316,30.8922453,0,0.003468321535,0.03091886426,3.439854005,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,open,50,15.41238967,0.2029634539,2.045485077,30.91626773,0,0.0036667151,0.03104264762,3.451674199,1.0
joint,lhs034,11.117174428503404,0.0024069895772906432,0.0055008066311263955,1.586147048396782,closed,51,15.4087106,0.2032916129,2.045752946,30.88982424,0,0.003460678432,0.03092760638,3.440922625,1.0
